,session,cluster,phase,mean_hit,mean_miss,ps_hm,mean_go,mean_nogo,ps_tot,mean_falarm,mean_creject,ps_fc
285,BS_41_9_AC.pickle,78,post late,0.0038834951456310682,0.0,0.819827015843101,0.008620689655172414,0.01153846153846154,0.6491005071825363,0.015492957746478875,0.012500000000000002,0.7241039514322439
286,BS_41_9_AC.pickle,80,post late,0.447077922077922,0.55,0.5336077355474302,0.48464223385689353,0.4555555555555555,0.5376102341967282,0.5283018867924528,0.44799999999999995,0.11141759778787423
287,BS_41_9_AC.pickle,101,post late,0.07337662337662337,0.1,0.6296380814765291,0.06352530541012215,0.06666666666666667,0.8292246219306035,0.05207547169811321,0.064,0.403911137980618
288,BS_41_9_AC.pickle,102,post late,0.02509090909090909,0.0,0.47004383097541064,0.02019607843137255,0.025925925925925925,0.5174976587899779,0.014468085106382981,0.027999999999999997,0.10407285360359594
289,BS_41_9_AC.pickle,103,post late,0.036,0.1,0.35921064828671584,0.023480662983425413,0.014814814814814815,0.5670147455178566,0.00802469135802469,0.008,0.997332566246326
290,BS_41_9_AC.pickle,109,post late,0.0314935064935065,0.0,0.49892485872250336,0.04153577661431064,0.040740740740740744,0.9580323247316495,0.053207547169811326,0.044000000000000004,0.6085028420747185
291,BS_41_9_AC.pickle,125,post late,0.009452736318407961,,,0.007928388746803069,0.0,0.879662636959723,0.006315789473684211,0.0,0.8121545402974524
292,BS_49_5_AC.pickle,9,pre early,0.55,0.4871794871794873,0.7281316577298651,0.44000000000000006,0.44714285714285723,0.9520127848054889,0.3666666666666667,0.39677419354838717,0.8504588629670016
293,BS_49_5_AC.pickle,13,pre early,0.1,0.03846153846153847,0.182196362113099,0.04,0.044285714285714296,0.9116494623448751,0.0,0.05161290322580645,0.41197239841844685
294,BS_49_5_AC.pickle,14,pre early,0.25,0.3230769230769231,0.5679232976325703,0.18,0.2771428571428572,0.24610409437095823,0.13333333333333333,0.21935483870967742,0.4163121741062569
295,BS_49_5_AC.pickle,18,pre early,0.35,0.3923076923076923,0.7655455621131356,0.22000000000000003,0.31285714285714283,0.3340577299706244,0.13333333333333333,0.21290322580645157,0.4667585850925625
296,BS_49_5_AC.pickle,24,pre early,0.0,0.023076923076923078,0.5096863374214937,0.02,0.015714285714285715,0.8205380789910903,0.03333333333333333,0.0064516129032258064,0.12422383076289303
297,DS_19_2_AC.pickle,2,switch,0.05967741935483871,0.04791666666666666,0.259248114058807,0.05311004784688994,0.059797297297297304,0.4076419475647183,0.043529411764705886,0.07105263157894737,0.030231141822811933
298,DS_19_2_AC.pickle,4,switch,0.01370967741935484,0.021527777777777774,0.28143938904786,0.02583732057416268,0.017905405405405406,0.166096063850948,0.043529411764705886,0.014473684210526317,0.0014180245860228495
299,DS_19_2_AC.pickle,10,switch,0.3685483870967742,0.5152777777777777,3.505336480396179e-05,0.41148325358851673,0.4658783783783784,0.03657554177323752,0.4741176470588236,0.41907894736842105,0.1512262622848716
300,DS_19_2_AC.pickle,12,switch,0.16209677419354837,0.19444444444444445,0.015219899258774103,0.16650717703349285,0.19391891891891894,0.004323423191585553,0.1729411764705882,0.19342105263157897,0.14565971237648231
301,DS_19_2_AC.pickle,16,switch,0.03548387096774193,0.041666666666666664,0.43199029931711574,0.04019138755980861,0.0543918918918919,0.04709503311409439,0.047058823529411764,0.06644736842105263,0.12119899669056132
302,DS_19_2_AC.pickle,17,switch,1.3201612903225808,1.026388888888889,4.702385542727e-05,1.3047846889952153,1.089527027027027,5.040392050386625e-05,1.2823529411764707,1.1493421052631578,0.09416263881029784
303,DS_19_2_AC.pickle,24,switch,0.6846774193548386,0.47986111111111107,2.15348848654907e-06,0.6693779904306221,0.5077702702702703,4.883234287756793e-07,0.6470588235294118,0.5342105263157895,0.02049307065190734
304,DS_19_2_AC.pickle,25,switch,0.0,0.02,0.2828083023471219,0.009259259259259259,0.015384615384615385,0.45489920154140656,0.0125,0.007547169811320755,0.42930392142548135
305,DS_19_2_AC.pickle,27,switch,0.06048387096774194,0.04861111111111111,0.3384004446927302,0.0645933014354067,0.05912162162162162,0.5632157426769842,0.07058823529411763,0.06907894736842106,0.9182045587476033
306,DS_19_2_AC.pickle,28,switch,0.05725806451612904,0.08819444444444445,0.030692490758008006,0.05502392344497608,0.08648648648648649,0.0030525784189432406,0.05176470588235295,0.08486842105263157,0.03987538716774945
307,DS_19_2_AC.pickle,31,switch,0.21451612903225808,0.03819444444444445,2.8332495698398668e-24,0.16411483253588519,0.07027027027027027,5.186455864777472e-14,0.09058823529411765,0.10065789473684211,0.5498596004738153
308,DS_19_2_AC.pickle,32,switch,0.08870967741935484,0.17708333333333334,0.00010621884356107866,0.1047846889952153,0.1445945945945946,0.007670129872550371,0.12823529411764703,0.11381578947368422,0.43274617655581243
309,DS_19_2_AC.pickle,33,switch,0.12903225806451615,0.13333333333333333,0.7895976917774875,0.1521531100478469,0.13986486486486485,0.33158671678021023,0.18588235294117647,0.14605263157894738,0.046647826992105505
310,DS_19_2_AC.pickle,36,switch,0.08870967741935484,0.051388888888888894,8.261684514507504e-05,0.08947368421052632,0.07297297297297298,0.04312093324718326,0.09058823529411764,0.09342105263157896,0.8364115981021133
311,DS_19_2_AC.pickle,52,switch,0.07903225806451612,0.12222222222222223,0.0008690600737286727,0.08421052631578949,0.11959459459459461,0.0002130277076336918,0.09176470588235293,0.11710526315789471,0.07768178339275719
312,DS_19_2_AC.pickle,60,switch,0.48145161290322575,0.43472222222222223,0.366093801847239,0.48995215311004786,0.42770270270270266,0.08827928206619598,0.5023529411764707,0.42105263157894735,0.11913601327722256
313,DS_19_2_AC.pickle,67,switch,0.07419354838709678,0.021527777777777778,7.039085687804265e-10,0.06698564593301436,0.03412162162162163,9.763347900409797e-07,0.05647058823529411,0.046052631578947366,0.3278968072620465
314,DS_19_2_AC.pickle,70,switch,0.03269230769230769,0.023684210526315787,0.40722660394068344,0.04468085106382979,0.04140625,0.6986712609317762,0.07837837837837838,0.04888888888888889,0.05310371047912538
315,DS_19_2_AC.pickle,79,switch,0.03951612903225807,0.02986111111111111,0.4186551503847501,0.0368421052631579,0.03547297297297297,0.8773394469029733,0.032941176470588245,0.04078947368421053,0.5598795237115438
316,DS_19_2_AC.pickle,84,switch,0.05241935483870968,0.02152777777777778,0.0002577940761810738,0.050239234449760764,0.02905405405405406,0.0020249561721499497,0.047058823529411764,0.03618421052631579,0.33492429807970875
317,DS_19_2_AC.pickle,86,switch,0.023148148148148147,0.009433962264150943,0.16919406644169213,0.02368421052631579,0.011842105263157893,0.11572751359573002,0.025,0.01313131313131313,0.36594280587712713
318,DS_19_2_AC.pickle,91,switch,0.0717741935483871,0.044444444444444446,0.020771843927131026,0.07129186602870814,0.04324324324324324,0.0012084528317169863,0.07058823529411765,0.042105263157894736,0.028033686970706913
319,DS_19_2_AC.pickle,97,switch,0.04677419354838709,0.015277777777777779,3.595056164006444e-05,0.04401913875598086,0.02702702702702703,0.003756515621510907,0.04,0.03815789473684211,0.8398908801055575
320,DS_19_2_AC.pickle,102,switch,0.8048387096774194,0.16666666666666666,2.779645787712406e-30,0.6650717703349283,0.2628378378378379,4.455850069203573e-28,0.46117647058823535,0.3539473684210527,0.009962177318236018
321,BS_72_10_AC.pickle,1,post late,0.05,0.03928571428571429,0.7084552845679488,0.05106382978723404,0.0504,0.9748643894220218,0.05384615384615384,0.05942028985507246,0.8718737849104815
322,BS_72_10_AC.pickle,13,post late,0.030769230769230767,0.04426229508196722,0.339080778889838,0.04405594405594406,0.03918918918918919,0.6467317441379827,0.0673076923076923,0.035632183908045977,0.058995719479921015
323,BS_72_10_AC.pickle,18,post late,0.07802197802197802,0.12131147540983606,0.029990705949677517,0.0895104895104895,0.2148648648648649,7.658650806666661e-12,0.10961538461538461,0.28045977011494255,6.7064982118861964e-09
324,BS_72_10_AC.pickle,24,post late,0.05384615384615384,0.03770491803278688,0.18623782523184532,0.055944055944055944,0.053378378378378374,0.7806429269985412,0.05961538461538462,0.06436781609195402,0.7445486437926128
325,BS_72_10_AC.pickle,31,post late,0.07948717948717948,0.060000000000000005,0.2388114347364557,0.08583333333333334,0.06095890410958904,0.03417104909813712,0.0976190476190476,0.06162790697674418,0.04403890548836067
326,BS_72_10_AC.pickle,32,post late,0.10219780219780218,0.09508196721311474,0.6746623839331043,0.1027972027972028,0.09662162162162162,0.6130370242707905,0.10384615384615385,0.09770114942528736,0.7429154576686098
327,BS_72_10_AC.pickle,39,post late,0.5703296703296704,0.3819672131147541,0.0020703093927372657,0.5713286713286714,0.44662162162162156,0.003786536528230495,0.573076923076923,0.4919540229885058,0.20566084436068227
328,BS_49_6_AC.pickle,0,pre late,0.24000000000000005,0.3,0.5296498240265262,0.24000000000000005,0.2553191489361702,0.8575140806773746,,0.20869565217391303,
329,BS_49_6_AC.pickle,4,pre late,0.6799999999999999,0.9500000000000001,0.23201025398667952,0.6799999999999999,0.8872340425531916,0.2948926050242984,,0.8217391304347825,
330,BS_72_3_AC.pickle,0,switch,0.06013745704467354,0.09090909090909091,0.15582259840447568,0.053778558875219686,0.0967741935483871,0.012721689097487969,0.047122302158273385,0.1111111111111111,0.03242711503245038
331,BS_72_3_AC.pickle,8,switch,0.010982658959537572,0.025000000000000005,0.2566572301870667,0.011309523809523811,0.014285714285714287,0.7663443069856242,0.011656441717791411,0.0,0.4770073976667447
332,BS_72_3_AC.pickle,12,switch,0.10000000000000002,0.05,0.047871832353472525,0.1,0.092,0.6837190016759946,0.1,0.16666666666666666,0.03441852485021636
333,BS_72_3_AC.pickle,15,switch,0.08598484848484848,0.02666666666666667,0.04675903734245027,0.10413385826771655,0.02916666666666667,0.003493469744085378,0.1237704918032787,0.03333333333333334,0.04240691755325588
334,BS_72_3_AC.pickle,16,switch,0.23195876288659795,0.15909090909090912,0.10158265309164916,0.23128295254833045,0.28709677419354834,0.14982864773612853,0.23057553956834537,0.6,3.9290305825244367e-07
335,BS_72_3_AC.pickle,17,switch,0.0725085910652921,0.06818181818181818,0.8408353192715239,0.06309314586994727,0.06774193548387097,0.7810362338419035,0.05323741007194245,0.06666666666666667,0.6286959456760174
336,BS_72_3_AC.pickle,18,switch,0.05876288659793815,0.03636363636363637,0.25325362675904217,0.06520210896309314,0.035483870967741936,0.08457061778528062,0.07194244604316546,0.03333333333333334,0.2460532010644224
337,BS_72_3_AC.pickle,23,switch,0.27788018433179723,0.18666666666666665,0.12045233819303278,0.3267139479905437,0.16521739130434784,0.005504058338939599,0.3781553398058253,0.125,0.02428823489094163
338,BS_72_3_AC.pickle,25,switch,0.30718954248366015,0.19090909090909092,0.17355697276812304,0.30136518771331056,0.26499999999999996,0.5218278409333117,0.29500000000000004,0.35555555555555557,0.4054610798523622
339,BS_72_3_AC.pickle,31,switch,0.27182130584192443,0.10909090909090911,0.0069669558020212345,0.4963093145869948,0.0838709677419355,1.1337976047950675e-06,0.731294964028777,0.022222222222222223,3.553994720905048e-05
340,BS_72_3_AC.pickle,32,switch,0.05061728395061728,0.02666666666666667,0.3997663478430897,0.10222222222222223,0.023529411764705882,0.0708959280938256,0.1568627450980392,0.0,0.31174450518351066
341,BS_72_3_AC.pickle,34,switch,0.08578947368421053,0.09333333333333334,0.8089727059982176,0.09919571045576407,0.08181818181818182,0.543325508735136,0.11311475409836066,0.05714285714285715,0.3108605296475557
342,BS_87_12_AC.pickle,9,nan,0.06594982078853046,0.022222222222222223,0.24693085658945788,0.06954813359528489,0.05909090909090909,0.5268024528787966,0.07391304347826087,0.06857142857142857,0.7637827328121054
343,BS_87_12_AC.pickle,15,nan,0.08853046594982078,0.1,0.8128778145507968,0.0831041257367387,0.06818181818181819,0.44188325276153256,0.0765217391304348,0.060000000000000005,0.35281959647100614
344,BS_87_12_AC.pickle,23,nan,0.09713261648745519,0.044444444444444446,0.19810238495686572,0.09410609037328094,0.03863636363636364,0.0014788764966442056,0.09043478260869565,0.03714285714285715,0.0031850081328467826
345,BS_87_12_AC.pickle,46,nan,0.20788530465949823,0.3888888888888889,0.008105710638925828,0.17681728880157171,0.17272727272727273,0.8823681305578481,0.1391304347826087,0.11714285714285713,0.3506145464892418
346,BS_42_8_AC.pickle,13,post expert,0.02741935483870968,,,0.045054945054945054,0.09200000000000001,0.005819247498128756,0.08275862068965519,0.09200000000000001,0.6935582434064567
347,BS_42_8_AC.pickle,14,post expert,0.13777777777777775,0.125,0.8337917605540788,0.132258064516129,0.08490566037735849,0.008853756900446581,0.11764705882352941,0.08163265306122448,0.10025696231806482
348,BS_72_1_AC.pickle,0,pre expert,0.3766355140186916,0.2333333333333333,0.25193413694951466,0.3531034482758621,0.356060606060606,0.9233105164256507,0.28684210526315795,0.36190476190476184,0.06412728413405894
349,BS_72_1_AC.pickle,5,pre expert,0.06542056074766354,0.0,0.29968990319072253,0.051034482758620686,0.049999999999999996,0.9556178362954793,0.010526315789473684,0.052380952380952375,0.14791632374260694
350,BS_72_1_AC.pickle,16,pre expert,0.03076923076923077,,,0.03684210526315789,0.0,0.150078725952234,0.05000000000000001,0.0,0.04933219563992169
351,BS_72_1_AC.pickle,18,pre expert,0.010526315789473684,0.0,0.748633570856799,0.018518518518518517,0.02727272727272728,0.5608027489694096,0.037500000000000006,0.030000000000000006,0.7551780935189535
352,BS_72_1_AC.pickle,20,pre expert,0.038461538461538464,0.0,0.6442710517475169,0.03376623376623377,0.009090909090909092,0.1543483516792373,0.024000000000000004,0.009523809523809525,0.39675802093885987
353,BS_72_1_AC.pickle,24,pre expert,0.05046728971962617,0.03333333333333333,0.7880792661936786,0.04344827586206897,0.03181818181818182,0.39693994709988173,0.023684210526315787,0.031746031746031744,0.5762998044061957
354,BS_72_1_AC.pickle,26,pre expert,0.016,0.0,0.7427778932325395,0.015000000000000003,0.0071428571428571435,0.522445601475756,0.013333333333333334,0.007692307692307693,0.6452857579806915
355,BS_72_1_AC.pickle,27,pre expert,0.021052631578947368,0.7,2.7953600770686226e-08,0.03214285714285715,0.11818181818181818,0.0908155675873215,0.05555555555555555,0.06000000000000001,0.9368773837190215
356,BS_72_1_AC.pickle,29,pre expert,0.020560747663551402,0.0,0.5028237197636177,0.019310344827586208,0.013636363636363637,0.4278985307976379,0.01578947368421053,0.014285714285714285,0.8668071007825571
357,BS_72_1_AC.pickle,30,pre expert,0.3177570093457944,0.6333333333333333,0.018457193448690852,0.29793103448275865,0.33939393939393936,0.23129060808747,0.2421052631578947,0.32539682539682535,0.08539430692904346
358,BS_72_1_AC.pickle,31,pre expert,0.037383177570093455,0.0,0.35502194892505584,0.04413793103448276,0.045454545454545456,0.9244145930571493,0.06315789473684211,0.047619047619047616,0.5083089492465735
359,BS_72_1_AC.pickle,32,pre expert,0.06315789473684211,0.0,0.6301235861174144,0.07142857142857142,0.009090909090909092,0.16510762101973125,0.08888888888888889,0.01,0.19695517124569467
360,BS_72_1_AC.pickle,38,pre expert,0.08691588785046728,0.03333333333333333,0.4856314617332111,0.08206896551724138,0.09242424242424242,0.6606693968777946,0.06842105263157895,0.09523809523809523,0.48216627448916655
361,BS_72_1_AC.pickle,41,pre expert,0.08598130841121496,0.2333333333333333,0.09118296012851958,0.08551724137931034,0.07424242424242425,0.5429823211046229,0.08421052631578949,0.06666666666666667,0.34748041243241556
362,BS_72_1_AC.pickle,51,pre expert,0.02142857142857143,,,0.014285714285714285,0.0,0.54679414772481,0.0,0.0,
363,BS_72_1_AC.pickle,54,pre expert,0.11121495327102804,0.06666666666666667,0.5538156461592993,0.09448275862068967,0.09545454545454546,0.9611519801196566,0.04736842105263159,0.09682539682539681,0.0832083677573439
364,BS_72_1_AC.pickle,58,pre expert,0.020000000000000004,0.0,0.8086727977496965,0.013333333333333336,0.0,0.4559176721475504,0.0,0.0,
365,BS_72_1_AC.pickle,59,pre expert,,,,,,,,,
366,BS_72_1_AC.pickle,67,pre expert,,,,,,,,,
367,BS_40_4_AC.pickle,0,pre late,0.07109826589595375,0.0975609756097561,0.13815202636290247,0.0728125,0.1038888888888889,0.015658968817380946,0.07482993197278912,0.10918367346938776,0.06638490283428612
368,BS_40_4_AC.pickle,1,pre late,0.045086705202312144,0.021951219512195124,0.04688311043302921,0.049687499999999996,0.018333333333333333,0.028784357633142413,0.055102040816326525,0.015306122448979591,0.13052047794101826
369,BS_40_4_AC.pickle,7,pre late,0.09364161849710982,0.08536585365853659,0.6104649094324976,0.0878125,0.09444444444444444,0.5721471968270215,0.08095238095238096,0.10204081632653061,0.21802741515457974
370,BS_40_4_AC.pickle,9,pre late,0.06069364161849711,0.06585365853658537,0.711677027741268,0.059375,0.0661111111111111,0.5244106623925091,0.05782312925170068,0.0663265306122449,0.5965626602877407
371,BS_40_4_AC.pickle,10,pre late,0.07976878612716763,0.06097560975609756,0.2246020148107305,0.0753125,0.05666666666666667,0.06925536840049218,0.07006802721088434,0.05306122448979591,0.2131461907347691
372,BS_40_4_AC.pickle,15,pre late,0.16349206349206347,0.23461538461538461,0.15257738718930472,0.13776824034334764,0.1430769230769231,0.8567442850388375,0.10747663551401868,0.08205128205128205,0.4447748197058782
373,BS_40_4_AC.pickle,18,pre late,0.29910714285714285,0.3024390243902439,0.923790580191451,0.2541871921182266,0.2285714285714286,0.22951001078082917,0.19890109890109894,0.17543859649122806,0.2973836537870969
374,BS_40_4_AC.pickle,29,pre late,0.3780346820809249,0.23170731707317077,0.0032863075478551432,0.35062499999999996,0.21000000000000002,5.479378490044504e-06,0.31836734693877555,0.19183673469387755,0.0006472092295589393
375,BS_42_9_AC.pickle,9,post expert,0.010714285714285716,0.00625,0.6011217725404554,0.009375000000000001,0.015068493150684932,0.39824391042658386,0.0,0.017543859649122806,0.3322109014382944
376,BS_42_9_AC.pickle,32,post expert,0.13749999999999998,0.05625,0.013270997964055816,0.1328125,0.0917808219178082,0.030245194334066392,0.1,0.10175438596491228,0.964720404557508
377,DS_15_7_AC.pickle,3,post early,0.01774193548387097,0.025,0.2778562688257923,0.022500000000000003,0.02727272727272727,0.37396544833725903,0.027586206896551724,0.03018867924528302,0.7630134539410498
378,DS_15_7_AC.pickle,13,post early,0.013333333333333334,,,0.022689075630252103,0.1,0.13496755064840418,0.03220338983050847,0.1,0.26713958968039536
379,DS_15_7_AC.pickle,15,post early,0.02359550561797753,0.01323529411764706,0.18304592559314375,0.0235632183908046,0.011666666666666665,0.0529202143300231,0.023529411764705882,0.009615384615384616,0.1578893679000537
380,DS_15_7_AC.pickle,28,post early,0.023655913978494626,0.017647058823529415,0.4960061879432693,0.022777777777777782,0.022314049586776862,0.9507530084708322,0.021839080459770118,0.02830188679245283,0.6101499836370395
381,DS_15_7_AC.pickle,42,post early,0.034210526315789476,0.038461538461538464,0.8325716365275891,0.04125560538116592,0.03076923076923077,0.4640104776683281,0.04862385321100917,0.02307692307692308,0.21106392425605863
382,DS_15_7_AC.pickle,74,post early,0.01282051282051282,0.019117647058823527,0.43078448600269376,0.05033112582781457,0.03277310924369748,0.05494840456003636,0.09041095890410958,0.05098039215686276,0.01272934791048584
383,DS_15_4_AC.pickle,3,post early,0.06232876712328767,0.019642857142857146,2.4799536931425256e-05,0.10245614035087718,0.037000000000000005,4.520332218882294e-11,0.1446043165467626,0.05909090909090909,3.419471249405638e-08
384,DS_15_4_AC.pickle,5,post early,0.03181818181818182,0.013333333333333332,0.074287955084735,0.032499999999999994,0.0225,0.297407028836186,0.03333333333333334,0.03428571428571429,0.9559993138597596
385,DS_15_4_AC.pickle,19,post early,0.08796296296296297,0.048214285714285716,0.01670703741567547,0.06325581395348837,0.034,0.004247677621352599,0.03831775700934579,0.01590909090909091,0.021452994844468862
386,DS_15_4_AC.pickle,20,post early,0.031958762886597936,0.0,0.6756339012687673,0.023280423280423283,0.0,0.5850345187447165,0.014130434782608696,0.0,0.6891616227658857
387,DS_15_4_AC.pickle,21,post early,0.17672413793103453,0.0,0.034955231075099236,0.18384279475982535,0.025,0.04122421621696323,0.19115044247787613,0.1,0.5847621721143179
388,DS_15_5_AC.pickle,18,post early,0.04027777777777777,0.018367346938775512,0.08521666745953327,0.03935018050541517,0.028395061728395066,0.2602242039225664,0.038345864661654135,0.04375,0.722894100039378
389,DS_15_5_AC.pickle,37,post early,0.13680555555555554,0.20612244897959184,0.0002915828510870702,0.13104693140794224,0.18518518518518517,0.00011006484121494004,0.12481203007518796,0.153125,0.16683533876017695
390,DS_15_5_AC.pickle,38,post early,0.04181818181818182,,,0.0330188679245283,,,0.023529411764705885,,
391,DS_19_7_AC.pickle,10,post early,0.07340425531914894,0.02432432432432433,0.0005494064937133101,0.07046070460704607,0.02843137254901961,3.6140232283894684e-05,0.06740331491712707,0.03333333333333334,0.02004164944786947
392,DS_19_7_AC.pickle,13,post early,0.1202127659574468,0.09729729729729729,0.047657730297727935,0.14037940379403796,0.1142156862745098,0.003568332718984656,0.16132596685082873,0.13440860215053763,0.046220532556070545
393,DS_19_7_AC.pickle,15,post early,0.032446808510638296,0.01081081081081081,0.0029409770449192055,0.061246612466124666,0.03480392156862745,0.006533171377905962,0.09116022099447514,0.06344086021505375,0.12775575822196378
394,DS_19_7_AC.pickle,16,post early,0.02074468085106383,0.014414414414414415,0.234784773353212,0.021409214092140923,0.015196078431372549,0.14266123240565354,0.022099447513812154,0.01612903225806452,0.37596598265800896
395,DS_19_7_AC.pickle,19,post early,0.11595744680851064,0.07207207207207207,0.018493626276433073,0.1070460704607046,0.058823529411764705,0.00040407512992791803,0.09779005524861878,0.043010752688172046,0.006190331337788867
396,DS_19_7_AC.pickle,28,post early,0.056382978723404246,0.03693693693693694,0.03570952351200698,0.05067750677506775,0.02696078431372549,0.00012367226392442145,0.04475138121546962,0.015053763440860216,0.00018613006153187045
397,DS_19_7_AC.pickle,30,post early,0.07234042553191489,0.06216216216216216,0.43125624547559605,0.05907859078590786,0.047058823529411764,0.18382112823346192,0.045303867403314914,0.029032258064516137,0.18802661277948396
398,DS_19_7_AC.pickle,37,post early,0.3734042553191489,0.2765765765765766,0.0010372220563113882,0.356910569105691,0.30686274509803924,0.01673942852457895,0.3397790055248619,0.34301075268817205,0.9130236594867016
399,DS_19_7_AC.pickle,39,post early,0.060638297872340416,0.015315315315315317,0.0004956943881149881,0.08644986449864499,0.0553921568627451,0.028136703779186492,0.1132596685082873,0.10322580645161292,0.6941554114688251
400,DS_19_7_AC.pickle,41,post early,0.07606382978723404,0.0972972972972973,0.14567419142045027,0.06829268292682927,0.06666666666666668,0.8645783056536674,0.06022099447513812,0.03010752688172043,0.00869487810543197
401,DS_19_7_AC.pickle,45,post early,0.22659574468085106,0.1657657657657658,0.020425873885600014,0.15176151761517614,0.12156862745098038,0.061006180366741256,0.07403314917127073,0.06881720430107527,0.6800582284515542
402,DS_19_7_AC.pickle,48,post early,0.04150943396226415,0.011111111111111112,0.21871348545177205,0.05023255813953489,0.04,0.6808389081985078,0.058715596330275226,0.08333333333333333,0.5953042312145519
403,DS_19_7_AC.pickle,49,post early,0.006666666666666667,,,0.008403361344537815,0.0,0.7644337070363935,0.01016949152542373,0.0,0.7419816225621221
404,DS_19_7_AC.pickle,66,post early,0.15000000000000002,0.21801801801801804,0.050365999086669125,0.12300884955752213,0.2059113300492611,0.000188198388496139,0.09553571428571428,0.19130434782608696,0.0003023532083775378
405,DS_19_7_AC.pickle,76,post early,0.21648936170212768,0.16306306306306315,0.026618402289533202,0.22574525745257457,0.19803921568627453,0.13060767336969722,0.23535911602209947,0.23978494623655916,0.873443869984675
406,DS_19_7_AC.pickle,85,post early,0.05833333333333334,0.0,0.44766246669309806,0.048598130841121495,0.0,0.3553249052614893,0.038679245283018866,0.0,0.5910006211049154
407,DS_19_7_AC.pickle,88,post early,0.34468085106382984,0.4891891891891892,1.9679237901833295e-08,0.3073170731707317,0.43137254901960786,7.229673728389093e-11,0.2685082872928177,0.3623655913978495,0.000491954376680454
408,DS_19_7_AC.pickle,89,post early,0.04580152671755726,0.1297297297297297,3.043901473678075e-08,0.04208494208494208,0.15517241379310345,1.129926853128099e-19,0.03828125,0.1858695652173913,2.2086884339875092e-13
409,DS_19_7_AC.pickle,96,post early,0.07037037037037037,,,0.07272727272727272,0.0,0.49839607848208195,0.075,0.0,0.5081174540116542
410,BS_72_4_AC.pickle,0,post early,0.2729323308270677,0.4408450704225351,4.115214912349113e-05,0.2799256505576208,0.5162601626016261,7.983157001132148e-13,0.2867647058823529,0.6192307692307693,3.3308336017674107e-10
411,BS_72_4_AC.pickle,2,post early,0.04537815126050421,0.01267605633802817,0.011528735491827409,0.03909465020576132,0.013821138211382113,0.0027268283302816806,0.03306451612903225,0.015384615384615385,0.09385428683979079
412,BS_72_4_AC.pickle,7,post early,0.05,0.0014084507042253522,7.688078194938175e-06,0.03824884792626729,0.008130081300813009,1.253502251668653e-05,0.02743362831858407,0.01730769230769231,0.2121674833970591
413,BS_72_4_AC.pickle,9,post early,0.05037593984962405,0.1028169014084507,0.0002165624317846221,0.08475836431226766,0.13008130081300814,0.00011334744398392947,0.11838235294117648,0.1673076923076923,0.006356980172409243
414,BS_72_4_AC.pickle,10,post early,0.023308270676691733,0.08309859154929576,1.661506021302852e-09,0.03531598513011153,0.07073170731707318,9.443009963663247e-06,0.047058823529411764,0.05384615384615385,0.596836429500581
415,BS_72_4_AC.pickle,11,post early,0.09578947368421052,0.1028169014084507,0.7213255945099363,0.1295,0.11788617886178863,0.45890122490044943,0.16,0.13846153846153847,0.37620506511958857
416,BS_72_4_AC.pickle,12,post early,0.043609022556390986,0.03943661971830986,0.7294081748686598,0.05985130111524164,0.03739837398373983,0.06247092396259164,0.07573529411764707,0.03461538461538462,0.06091692591738496
417,BS_72_4_AC.pickle,34,post early,0.03383458646616541,0.016901408450704227,0.05129801960423294,0.05947955390334572,0.026016260162601626,9.35365938124184e-05,0.08455882352941177,0.038461538461538464,0.0017897024383549303
418,BS_72_4_AC.pickle,43,post early,0.03834586466165414,0.03098591549295775,0.4831621706727598,0.03345724907063197,0.02113821138211382,0.07097842586319898,0.02867647058823529,0.007692307692307693,0.011689020011179824
419,BS_72_4_AC.pickle,44,post early,0.04594594594594594,0.025352112676056342,0.08331610893675163,0.054310344827586204,0.03577235772357724,0.030172629281846483,0.06198347107438017,0.05000000000000001,0.32981288036845763
420,BS_72_4_AC.pickle,46,post early,0.10196078431372549,0.0,0.20871738341850196,0.1698492462311558,0.0,0.17512872649607272,0.24123711340206183,,
421,BS_72_4_AC.pickle,54,post early,0.1556390977443609,0.10563380281690139,0.002558289270542597,0.21970260223048327,0.15040650406504072,2.5727576679798328e-05,0.2823529411764706,0.2115384615384615,0.007437579651451234
422,BS_72_4_AC.pickle,55,post early,0.7129629629629629,0.2285714285714286,0.0021912987492377686,0.7412037037037037,0.4,0.007270646457063651,0.7694444444444445,0.7999999999999999,0.8896878445588702
423,BS_72_4_AC.pickle,64,post early,0.1571428571428572,0.16760563380281687,0.6521130501585193,0.15947955390334576,0.19024390243902442,0.07976746109611789,0.16176470588235295,0.22115384615384612,0.027329965079609515
424,BS_72_4_AC.pickle,68,post early,0.07819548872180451,0.0704225352112676,0.5933213156914089,0.09033457249070632,0.07804878048780488,0.2844902563254692,0.10220588235294119,0.08846153846153845,0.44960658311243307
425,BS_72_4_AC.pickle,70,post early,0.06356589147286822,0.07250000000000001,0.5848738105242131,0.10916030534351145,0.1078125,0.9285961307291767,0.15338345864661654,0.16666666666666666,0.5731641140127608
426,BS_72_4_AC.pickle,79,post early,0.14586466165413534,0.1323943661971831,0.5050940734336574,0.19070631970260224,0.208130081300813,0.3366452581454841,0.23455882352941176,0.3115384615384616,0.0066352755835542825
427,BS_72_4_AC.pickle,80,post early,0.0018867924528301887,,,0.016037735849056607,,,0.030188679245283026,,
