,animal,session,phase,condition,FR modulation
0,BS_119,BS_119_2_opto_AC.pickle,1,opto,2.0798319327731094
1,BS_119,BS_119_2_opto_AC.pickle,1,opto,6.615044247787609
2,BS_119,BS_119_2_opto_AC.pickle,1,opto,2.3340707964601766
3,BS_119,BS_119_2_opto_AC.pickle,1,opto,2.8429203539823007
4,BS_119,BS_119_2_opto_AC.pickle,1,opto,2.669616519174042
5,BS_119,BS_119_2_opto_AC.pickle,1,opto,1.2205014749262542
6,BS_119,BS_119_2_opto_AC.pickle,1,opto,2.216076696165191
7,BS_119,BS_119_2_opto_AC.pickle,1,opto,1.483739837398374
8,BS_119,BS_119_2_opto_AC.pickle,1,opto,1.2592592592592595
9,BS_119,BS_119_2_opto_AC.pickle,1,opto,3.4402654867256626
10,BS_119,BS_119_2_opto_AC.pickle,1,opto,2.7396755162241893
11,BS_119,BS_119_2_opto_AC.pickle,1,opto,7.54424778761062
12,BS_119,BS_119_2_opto_AC.pickle,1,opto,8.297619047619047
13,BS_119,BS_119_2_opto_AC.pickle,1,opto,2.238200589970499
14,BS_119,BS_119_2_opto_AC.pickle,1,opto,7.32300884955752
15,BS_119,BS_119_2_opto_AC.pickle,1,opto,1.6814159292035407
16,BS_119,BS_119_2_opto_AC.pickle,1,opto,0.9259259259259258
17,BS_119,BS_119_2_opto_AC.pickle,1,opto,8.84218289085546
18,BS_119,BS_119_2_opto_AC.pickle,1,opto,3.3997050147492622
19,BS_119,BS_119_2_opto_AC.pickle,1,opto,2.2222222222222223
20,BS_119,BS_119_2_opto_AC.pickle,1,opto,8.845870206489666
21,BS_119,BS_119_3_opto_AC.pickle,1,opto,4.247076023391813
22,BS_119,BS_119_3_opto_AC.pickle,1,opto,8.345238095238098
23,BS_119,BS_119_3_opto_AC.pickle,1,opto,3.3095238095238106
24,BS_119,BS_119_3_opto_AC.pickle,1,opto,1.708333333333335
25,BS_119,BS_119_4_opto_AC.pickle,2,opto,1.426282051282051
26,BS_119,BS_119_5_opto_AC.pickle,2,opto,6.858585858585857
27,BS_119,BS_119_5_opto_AC.pickle,2,opto,5.067567567567569
28,BS_119,BS_119_5_opto_AC.pickle,2,opto,4.449494949494948
29,BS_119,BS_119_5_opto_AC.pickle,2,opto,2.1565656565656566
30,BS_119,BS_119_6_opto_AC.pickle,3,opto,4.421416234887739
31,BS_119,BS_119_6_opto_AC.pickle,3,opto,12.353195164076002
32,BS_119,BS_119_6_opto_AC.pickle,3,opto,2.016407599309154
33,BS_119,BS_119_6_opto_AC.pickle,3,opto,1.9300518134715028
34,BS_119,BS_119_6_opto_AC.pickle,3,opto,0.4404145077720208
35,BS_119,BS_119_6_opto_AC.pickle,3,opto,6.416234887737476
36,BS_119,BS_119_6_opto_AC.pickle,3,opto,1.8782383419689126
37,BS_119,BS_119_6_opto_AC.pickle,3,opto,15.61312607944731
38,BS_119,BS_119_6_opto_AC.pickle,3,opto,2.9663212435233155
39,BS_119,BS_119_6_opto_AC.pickle,3,opto,3.7568306010928967
40,BS_119,BS_119_6_opto_AC.pickle,3,opto,1.0621761658031108
41,BS_123,BS_123_2_opto_AC.pickle,1,opto,2.8978978978978986
42,BS_123,BS_123_2_opto_AC.pickle,1,opto,2.0495495495495497
43,BS_123,BS_123_2_opto_AC.pickle,1,opto,2.9054054054054084
44,BS_123,BS_123_2_opto_AC.pickle,1,opto,0.9797297297297302
45,BS_123,BS_123_2_opto_AC.pickle,1,opto,0.9684684684684683
46,BS_123,BS_123_2_opto_AC.pickle,1,opto,10.990990990990992
47,BS_123,BS_123_2_opto_AC.pickle,1,opto,3.218749999999999
48,BS_123,BS_123_2_opto_AC.pickle,1,opto,1.2896825396825387
49,BS_123,BS_123_2_opto_AC.pickle,1,opto,1.107843137254902
50,BS_123,BS_123_3_opto_AC.pickle,1,opto,1.9767441860465111
51,BS_123,BS_123_3_opto_AC.pickle,1,opto,4.640151515151517
52,BS_123,BS_123_3_opto_AC.pickle,1,opto,10.919191919191922
53,BS_123,BS_123_3_opto_AC.pickle,1,opto,3.439393939393938
54,BS_123,BS_123_3_opto_AC.pickle,1,opto,2.252525252525252
55,BS_123,BS_123_3_opto_AC.pickle,1,opto,1.065656565656566
56,BS_123,BS_123_3_opto_AC.pickle,1,opto,1.1594202898550725
57,BS_123,BS_123_3_opto_AC.pickle,1,opto,4.671717171717171
58,BS_123,BS_123_3_opto_AC.pickle,1,opto,9.265432098765432
59,BS_123,BS_123_3_opto_AC.pickle,1,opto,1.0201149425287357
60,BS_123,BS_123_3_opto_AC.pickle,1,opto,1.6343669250645996
61,BS_123,BS_123_3_opto_AC.pickle,1,opto,0.898989898989899
62,BS_123,BS_123_3_opto_AC.pickle,1,opto,2.4747474747474754
63,BS_123,BS_123_3_opto_AC.pickle,1,opto,2.9846938775510203
64,BS_123,BS_123_3_opto_AC.pickle,1,opto,1.3953488372093026
65,BS_123,BS_123_3_opto_AC.pickle,1,opto,8.227272727272728
66,BS_123,BS_123_3_opto_AC.pickle,1,opto,5.2979797979797985
67,BS_123,BS_123_4_opto_AC.pickle,2,opto,1.9940476190476188
68,BS_123,BS_123_4_opto_AC.pickle,2,opto,4.0932914046121605
69,BS_123,BS_123_4_opto_AC.pickle,2,opto,46.14211309523808
70,BS_123,BS_123_5_opto_AC.pickle,2,opto,0.9967948717948719
71,BS_123,BS_123_5_opto_AC.pickle,2,opto,2.265708200212996
72,BS_123,BS_123_5_opto_AC.pickle,2,opto,3.2188498402555927
73,BS_123,BS_123_5_opto_AC.pickle,2,opto,0.9653465346534652
74,BS_123,BS_123_5_opto_AC.pickle,2,opto,4.448924731182796
75,BS_123,BS_123_5_opto_AC.pickle,2,opto,0.725225225225225
76,BS_123,BS_123_5_opto_AC.pickle,2,opto,2.1467391304347836
77,BS_123,BS_123_5_opto_AC.pickle,2,opto,3.503727369542064
78,BS_123,BS_123_5_opto_AC.pickle,2,opto,0.23099415204678342
79,BS_123,BS_123_5_opto_AC.pickle,2,opto,1.931547619047618
80,BS_123,BS_123_5_opto_AC.pickle,2,opto,0.49935149156939057
81,BS_123,BS_123_5_opto_AC.pickle,2,opto,0.9775086505190314
82,BS_123,BS_123_5_opto_AC.pickle,2,opto,0.6358225108225101
83,BS_123,BS_123_5_opto_AC.pickle,2,opto,1.3832658569500682
84,BS_123,BS_123_5_opto_AC.pickle,2,opto,1.5572033898305084
85,BS_123,BS_123_5_opto_AC.pickle,2,opto,2.417491749174915
86,BS_123,BS_123_5_opto_AC.pickle,2,opto,0.3993610223642173
87,BS_123,BS_123_5_opto_AC.pickle,2,opto,16.35912698412698
88,BS_123,BS_123_5_opto_AC.pickle,2,opto,6.22759856630824
89,BS_123,BS_123_5_opto_AC.pickle,2,opto,9.54739084132056
90,BS_123,BS_123_5_opto_AC.pickle,2,opto,4.347710330138444
91,BS_123,BS_123_5_opto_AC.pickle,2,opto,2.3487442922374426
92,BS_123,BS_123_6_opto_AC.pickle,3,opto,0.46836982968369856
93,BS_123,BS_123_6_opto_AC.pickle,3,opto,2.4999999999999996
94,BS_123,BS_123_6_opto_AC.pickle,3,opto,1.5384615384615385
95,BS_123,BS_123_6_opto_AC.pickle,3,opto,9.535175879396984
96,BS_123,BS_123_6_opto_AC.pickle,3,opto,6.787330316742078
97,BS_123,BS_123_6_opto_AC.pickle,3,opto,0.29842342342342365
98,BS_123,BS_123_6_opto_AC.pickle,3,opto,11.108597285067878
99,BS_123,BS_123_6_opto_AC.pickle,3,opto,14.373920552677035
100,BS_123,BS_123_6_opto_AC.pickle,3,opto,0.9368836291913214
101,BS_123,BS_123_6_opto_AC.pickle,3,opto,0.7443365695792882
102,BS_123,BS_123_6_opto_AC.pickle,3,opto,0.67016317016317
103,BS_123,BS_123_6_opto_AC.pickle,3,opto,3.5822021116138782
104,BS_123,BS_123_6_opto_AC.pickle,3,opto,1.4210526315789473
105,BS_123,BS_123_6_opto_AC.pickle,3,opto,1.2933634992458527
106,BS_123,BS_123_6_opto_AC.pickle,3,opto,0.8176100628930816
107,BS_123,BS_123_6_opto_AC.pickle,3,opto,1.6176470588235285
108,BS_123,BS_123_7_opto_AC.pickle,3,opto,2.771464646464648
109,BS_123,BS_123_7_opto_AC.pickle,3,opto,0.9173669467787114
110,BS_123,BS_123_7_opto_AC.pickle,3,opto,3.0735930735930714
111,BS_123,BS_123_7_opto_AC.pickle,3,opto,4.869477911646588
112,BS_123,BS_123_7_opto_AC.pickle,3,opto,3.368473895582329
113,BS_123,BS_123_7_opto_AC.pickle,3,opto,0.893574297188755
114,BS_123,BS_123_7_opto_AC.pickle,3,opto,2.4999999999999996
115,BS_123,BS_123_7_opto_AC.pickle,3,opto,0.27777777777777785
116,BS_123,BS_123_7_opto_AC.pickle,3,opto,3.519076305220886
117,BS_123,BS_123_7_opto_AC.pickle,3,opto,3.037148594377511
118,BS_123,BS_123_7_opto_AC.pickle,3,opto,5.446969696969697
119,BS_123,BS_123_7_opto_AC.pickle,3,opto,2.0833333333333357
120,BS_123,BS_123_7_opto_AC.pickle,3,opto,12.896586345381523
121,BS_123,BS_123_7_opto_AC.pickle,3,opto,2.008032128514056
122,BS_123,BS_123_7_opto_AC.pickle,3,opto,2.7624671916010497
123,BS_123,BS_123_7_opto_AC.pickle,3,opto,12.710843373493972
124,BS_123,BS_123_7_opto_AC.pickle,3,opto,2.0775462962962967
125,BS_128,BS_128_10_opto_AC.pickle,3,opto,3.957307060755337
126,BS_128,BS_128_10_opto_AC.pickle,3,opto,7.705882352941174
127,BS_128,BS_128_10_opto_AC.pickle,3,opto,9.718954248366014
128,BS_128,BS_128_10_opto_AC.pickle,3,opto,1.1846038863976085
129,BS_128,BS_128_10_opto_AC.pickle,3,opto,3.5820895522388105
130,BS_128,BS_128_10_opto_AC.pickle,3,opto,36.467320261437955
131,BS_128,BS_128_10_opto_AC.pickle,3,opto,8.029411764705882
132,BS_128,BS_128_4_opto_AC.pickle,1,opto,18.055555555555557
133,BS_128,BS_128_5_opto_AC.pickle,1,opto,10.73148148148148
134,BS_128,BS_128_5_opto_AC.pickle,1,opto,5.337962962962961
135,BS_128,BS_128_5_opto_AC.pickle,1,opto,1.1347517730496457
136,BS_128,BS_128_5_opto_AC.pickle,1,opto,2.3850574712643673
137,BS_128,BS_128_5_opto_AC.pickle,1,opto,1.3409090909090908
138,BS_128,BS_128_5_opto_AC.pickle,1,opto,3.5742187499999996
139,BS_128,BS_128_5_opto_AC.pickle,1,opto,3.9344262295081966
140,BS_128,BS_128_5_opto_AC.pickle,1,opto,65.84688346883465
141,BS_128,BS_128_5_opto_AC.pickle,1,opto,2.3935185185185186
142,BS_128,BS_128_5_opto_AC.pickle,1,opto,1.5277777777777775
143,BS_128,BS_128_5_opto_AC.pickle,1,opto,3.4861111111111103
144,BS_128,BS_128_5_opto_AC.pickle,1,opto,0.5792682926829269
145,BS_128,BS_128_5_opto_AC.pickle,1,opto,4.6485260770975065
146,BS_128,BS_128_5_opto_AC.pickle,1,opto,2.5225225225225225
147,BS_128,BS_128_5_opto_AC.pickle,1,opto,50.875
148,BS_128,BS_128_6_opto_AC.pickle,2,opto,16.939252336448597
149,BS_128,BS_128_6_opto_AC.pickle,2,opto,1.2461059190031147
150,BS_128,BS_128_6_opto_AC.pickle,2,opto,2.7882599580712784
151,BS_128,BS_128_6_opto_AC.pickle,2,opto,0.9288747346072189
152,BS_128,BS_128_6_opto_AC.pickle,2,opto,12.503894080996881
153,BS_128,BS_128_6_opto_AC.pickle,2,opto,3.524143302180686
154,BS_128,BS_128_6_opto_AC.pickle,2,opto,4.694092827004221
155,BS_128,BS_128_6_opto_AC.pickle,2,opto,2.136075949367089
156,BS_128,BS_128_6_opto_AC.pickle,2,opto,1.3979750778816198
157,BS_128,BS_128_6_opto_AC.pickle,2,opto,5.848909657320872
158,BS_128,BS_128_6_opto_AC.pickle,2,opto,0.7705192629815746
159,BS_128,BS_128_6_opto_AC.pickle,2,opto,2.2897196261682264
160,BS_128,BS_128_6_opto_AC.pickle,2,opto,8.830645161290322
161,BS_128,BS_128_6_opto_AC.pickle,2,opto,82.95560747663555
162,BS_128,BS_128_6_opto_AC.pickle,2,opto,3.3683800623052966
163,BS_128,BS_128_6_opto_AC.pickle,2,opto,6.903973509933775
164,BS_128,BS_128_6_opto_AC.pickle,2,opto,0.8333333333333336
165,BS_128,BS_128_6_opto_AC.pickle,2,opto,7.9633956386292795
166,BS_128,BS_128_6_opto_AC.pickle,2,opto,1.8029595015576332
167,BS_128,BS_128_6_opto_AC.pickle,2,opto,2.8955696202531658
168,BS_128,BS_128_6_opto_AC.pickle,2,opto,7.838541666666666
169,BS_128,BS_128_6_opto_AC.pickle,2,opto,94.04595015576326
170,BS_128,BS_128_6_opto_AC.pickle,2,opto,9.3613707165109
171,BS_128,BS_128_6_opto_AC.pickle,2,opto,13.03348909657321
172,BS_128,BS_128_6_opto_AC.pickle,2,opto,6.701713395638631
173,BS_128,BS_128_7_opto_AC.pickle,2,opto,2.7024922118380057
174,BS_128,BS_128_7_opto_AC.pickle,2,opto,4.419781931464176
175,BS_128,BS_128_7_opto_AC.pickle,2,opto,29.55996884735201
176,BS_128,BS_128_7_opto_AC.pickle,2,opto,0.9789156626506024
177,BS_128,BS_128_7_opto_AC.pickle,2,opto,1.530373831775701
178,BS_128,BS_128_7_opto_AC.pickle,2,opto,2.985395189003436
179,BS_128,BS_128_7_opto_AC.pickle,2,opto,2.5087260034904024
180,BS_128,BS_128_7_opto_AC.pickle,2,opto,25.80607476635513
181,BS_128,BS_128_7_opto_AC.pickle,2,opto,6.787439613526569
182,BS_128,BS_128_7_opto_AC.pickle,2,opto,21.327881619937695
183,BS_128,BS_128_7_opto_AC.pickle,2,opto,2.7803738317756994
184,BS_128,BS_128_7_opto_AC.pickle,2,opto,4.08
185,BS_128,BS_128_7_opto_AC.pickle,2,opto,3.4230769230769225
186,BS_128,BS_128_7_opto_AC.pickle,2,opto,8.717564870259478
187,BS_128,BS_128_7_opto_AC.pickle,2,opto,5.159657320872276
188,BS_128,BS_128_7_opto_AC.pickle,2,opto,1.2971014492753623
189,BS_128,BS_128_7_opto_AC.pickle,2,opto,12.379283489096574
190,BS_128,BS_128_7_opto_AC.pickle,2,opto,1.6854636591478693
191,BS_128,BS_128_7_opto_AC.pickle,2,opto,2.036340852130326
192,BS_128,BS_128_7_opto_AC.pickle,2,opto,0.40123456790123463
193,BS_128,BS_128_7_opto_AC.pickle,2,opto,3.9213395638629263
194,BS_128,BS_128_7_opto_AC.pickle,2,opto,1.725865209471767
195,BS_128,BS_128_8_opto_AC.pickle,3,opto,8.779761904761903
196,BS_128,BS_128_8_opto_AC.pickle,3,opto,8.34325396825397
197,BS_128,BS_128_8_opto_AC.pickle,3,opto,51.378968253968274
198,BS_128,BS_128_9_opto_AC.pickle,3,opto,1.9546247818499127
199,BS_128,BS_128_9_opto_AC.pickle,3,opto,0.9803921568627451
200,BS_128,BS_128_9_opto_AC.pickle,3,opto,6.954887218045115
201,BS_128,BS_128_9_opto_AC.pickle,3,opto,3.215408805031446
202,BS_128,BS_128_9_opto_AC.pickle,3,opto,11.029668411867359
203,BS_128,BS_128_9_opto_AC.pickle,3,opto,23.61689814814815
204,BS_128,BS_128_9_opto_AC.pickle,3,opto,1.6098484848484853
205,BS_131,BS_131_2_opto_AC.pickle,1,opto,10.356481481481481
206,BS_131,BS_131_2_opto_AC.pickle,1,opto,28.36142322097378
207,BS_131,BS_131_2_opto_AC.pickle,1,opto,83.61244019138756
208,BS_131,BS_131_2_opto_AC.pickle,1,opto,1.2691570881226055
209,BS_131,BS_131_3_opto_AC.pickle,1,opto,1.7673378076062636
210,BS_131,BS_131_3_opto_AC.pickle,1,opto,1.6579861111111107
211,BS_131,BS_131_3_opto_AC.pickle,1,opto,2.1476510067114094
212,BS_131,BS_131_3_opto_AC.pickle,1,opto,8.517897091722599
213,BS_131,BS_131_3_opto_AC.pickle,1,opto,17.74049217002237
214,BS_131,BS_131_3_opto_AC.pickle,1,opto,1.68960244648318
215,BS_131,BS_131_4_opto_AC.pickle,2,opto,2.3779193205944793
216,BS_131,BS_131_4_opto_AC.pickle,2,opto,4.699842022116903
217,BS_131,BS_131_4_opto_AC.pickle,2,opto,27.023809523809522
218,BS_131,BS_131_4_opto_AC.pickle,2,opto,2.148648648648649
219,BS_131,BS_131_4_opto_AC.pickle,2,opto,3.412322274881518
220,BS_131,BS_131_4_opto_AC.pickle,2,opto,8.373655913978498
221,BS_131,BS_131_4_opto_AC.pickle,2,opto,39.87341772151898
222,BS_131,BS_131_4_opto_AC.pickle,2,opto,5.885416666666666
223,BS_131,BS_131_4_opto_AC.pickle,2,opto,6.3120567375886525
224,BS_131,BS_131_4_opto_AC.pickle,2,opto,1.0945273631840795
225,BS_131,BS_131_5_opto_AC.pickle,2,opto,38.18415637860082
226,BS_131,BS_131_5_opto_AC.pickle,2,opto,16.657754010695186
227,BS_131,BS_131_5_opto_AC.pickle,2,opto,32.29292929292929
228,BS_131,BS_131_5_opto_AC.pickle,2,opto,22.43197278911565
229,BS_131,BS_131_5_opto_AC.pickle,2,opto,2.712215320910973
230,BS_131,BS_131_5_opto_AC.pickle,2,opto,2.306201550387598
231,BS_131,BS_131_5_opto_AC.pickle,2,opto,1.468926553672316
232,BS_131,BS_131_5_opto_AC.pickle,2,opto,2.477718360071301
233,BS_131,BS_131_5_opto_AC.pickle,2,opto,5.815347721822542
234,BS_131,BS_131_5_opto_AC.pickle,2,opto,5.0100401606425695
235,BS_131,BS_131_6_opto_AC.pickle,3,opto,10.321350762527231
236,BS_131,BS_131_6_opto_AC.pickle,3,opto,8.655419222903882
237,BS_131,BS_131_6_opto_AC.pickle,3,opto,4.03125
238,BS_131,BS_131_6_opto_AC.pickle,3,opto,0.47197640117994094
239,BS_131,BS_131_6_opto_AC.pickle,3,opto,0.20833333333333337
240,BS_131,BS_131_7_opto_AC.pickle,3,opto,2.011363636363637
241,BS_131,BS_131_7_opto_AC.pickle,3,opto,11.14035087719298
242,BS_131,BS_131_7_opto_AC.pickle,3,opto,1.8854166666666654
243,BS_131,BS_131_8_opto_AC.pickle,3,opto,3.7929292929292924
244,BS_131,BS_131_8_opto_AC.pickle,3,opto,16.19942196531792
245,BS_131,BS_131_8_opto_AC.pickle,3,opto,1.9480519480519476
246,BS_131,BS_131_8_opto_AC.pickle,3,opto,3.470695970695968
247,BS_131,BS_131_8_opto_AC.pickle,3,opto,4.285109983079531
248,BS_131,BS_131_8_opto_AC.pickle,3,opto,3.3118279569892475
249,BS_131,BS_131_8_opto_AC.pickle,3,opto,2.3015873015873023
250,BS_131,BS_131_8_opto_AC.pickle,3,opto,19.98924731182796
251,BS_131,BS_131_8_opto_AC.pickle,3,opto,1.6201353637901863
252,BS_131,BS_131_8_opto_AC.pickle,3,opto,5.112474437627811
253,BS_163,BS_163_10_opto_AC.pickle,1,opto,3.278816199376948
254,BS_163,BS_163_10_opto_AC.pickle,1,opto,12.26993865030675
255,BS_163,BS_163_10_opto_AC.pickle,1,opto,5.711538461538458
256,BS_163,BS_163_10_opto_AC.pickle,1,opto,1.2599206349206353
257,BS_163,BS_163_10_opto_AC.pickle,1,opto,7.522281639928702
258,BS_163,BS_163_10_opto_AC.pickle,1,opto,16.74358974358973
259,BS_174,BS_174_2_opto_AC.pickle,1,opto,2.383966244725739
260,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.2693389592123776
261,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.5014064697609009
262,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.09375
263,BS_174,BS_174_2_opto_AC.pickle,1,opto,20.101969057665265
264,BS_174,BS_174_2_opto_AC.pickle,1,opto,0.4992657856093981
265,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.6583747927031511
266,BS_174,BS_174_2_opto_AC.pickle,1,opto,2.965909090909091
267,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.6007751937984513
268,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.9444444444444444
269,BS_174,BS_174_2_opto_AC.pickle,1,opto,0.6343283582089552
270,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.9796061884669485
271,BS_174,BS_174_2_opto_AC.pickle,1,opto,0.966666666666666
272,BS_174,BS_174_2_opto_AC.pickle,1,opto,4.314345991561184
273,BS_174,BS_174_2_opto_AC.pickle,1,opto,2.5310077519379837
274,BS_174,BS_174_2_opto_AC.pickle,1,opto,4.723618090452263
275,BS_174,BS_174_2_opto_AC.pickle,1,opto,17.081575246132218
276,BS_174,BS_174_2_opto_AC.pickle,1,opto,3.0344585091420506
277,BS_174,BS_174_2_opto_AC.pickle,1,opto,2.3245614035087723
278,BS_174,BS_174_2_opto_AC.pickle,1,opto,43.125879043600555
279,BS_174,BS_174_2_opto_AC.pickle,1,opto,23.667369901547126
280,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.0545722713864303
281,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.4786135693215334
282,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.569069069069068
283,BS_174,BS_174_2_opto_AC.pickle,1,opto,7.823488045007028
284,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.3326300984528836
285,BS_174,BS_174_2_opto_AC.pickle,1,opto,9.522613065326633
286,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.7821782178217824
287,BS_174,BS_174_2_opto_AC.pickle,1,opto,3.60474006116208
288,BS_174,BS_174_2_opto_AC.pickle,1,opto,24.0576652601969
289,BS_174,BS_174_2_opto_AC.pickle,1,opto,0.556818181818182
290,BS_174,BS_174_2_opto_AC.pickle,1,opto,0.4289732770745428
291,BS_174,BS_174_2_opto_AC.pickle,1,opto,0.7671339563862928
292,BS_174,BS_174_2_opto_AC.pickle,1,opto,2.155414908579466
293,BS_174,BS_174_2_opto_AC.pickle,1,opto,4.117440225035159
294,BS_174,BS_174_2_opto_AC.pickle,1,opto,2.2609001406469775
295,BS_174,BS_174_2_opto_AC.pickle,1,opto,7.137834036568208
296,BS_174,BS_174_2_opto_AC.pickle,1,opto,3.5513361462728508
297,BS_174,BS_174_2_opto_AC.pickle,1,opto,0.4077060931899638
298,BS_174,BS_174_2_opto_AC.pickle,1,opto,5.970464135021099
299,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.6561181434599155
300,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.0085669781931466
301,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.241209563994374
302,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.0328638497652585
303,BS_174,BS_174_2_opto_AC.pickle,1,opto,0.9177215189873416
304,BS_174,BS_174_2_opto_AC.pickle,1,opto,11.241209563994374
305,BS_174,BS_174_2_opto_AC.pickle,1,opto,3.5478199718706054
306,BS_174,BS_174_2_opto_AC.pickle,1,opto,2.96413502109705
307,BS_174,BS_174_2_opto_AC.pickle,1,opto,3.263239875389409
308,BS_174,BS_174_2_opto_AC.pickle,1,opto,6.5260196905766525
309,BS_174,BS_174_2_opto_AC.pickle,1,opto,14.507735583684957
310,BS_174,BS_174_2_opto_AC.pickle,1,opto,2.11309523809524
311,BS_174,BS_174_2_opto_AC.pickle,1,opto,0.8531746031746027
312,BS_174,BS_174_2_opto_AC.pickle,1,opto,4.24050632911393
313,BS_174,BS_174_2_opto_AC.pickle,1,opto,8.16807313642756
314,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.3458702064896761
315,BS_174,BS_174_2_opto_AC.pickle,1,opto,3.5443037974683556
316,BS_174,BS_174_2_opto_AC.pickle,1,opto,7.803030303030304
317,BS_174,BS_174_2_opto_AC.pickle,1,opto,3.076652601969059
318,BS_174,BS_174_2_opto_AC.pickle,1,opto,3.7976190476190435
319,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.1524024024024027
320,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.9479606188466976
321,BS_174,BS_174_2_opto_AC.pickle,1,opto,0.8931082981715898
322,BS_174,BS_174_2_opto_AC.pickle,1,opto,4.810126582278481
323,BS_174,BS_174_2_opto_AC.pickle,1,opto,3.600917431192662
324,BS_174,BS_174_2_opto_AC.pickle,1,opto,1.1501736111111116
325,BS_174,BS_174_2_opto_AC.pickle,1,opto,16.972573839662463
326,BS_174,BS_174_2_opto_AC.pickle,1,opto,4.061181434599159
327,BS_174,BS_174_2_opto_AC.pickle,1,opto,3.203234880450071
328,BS_174,BS_174_2_opto_AC.pickle,1,opto,3.354430379746837
329,BS_174,BS_174_2_opto_AC.pickle,1,opto,2.3579545454545467
330,BS_174,BS_174_2_opto_AC.pickle,1,opto,2.7601969057665263
331,BS_174,BS_174_2_opto_AC.pickle,1,opto,7.2327707454289705
332,BS_174,BS_174_3_opto_AC.pickle,1,opto,10.418699186991873
333,BS_174,BS_174_3_opto_AC.pickle,1,opto,2.6951219512195124
334,BS_174,BS_174_3_opto_AC.pickle,1,opto,39.247967479674784
335,BS_174,BS_174_3_opto_AC.pickle,1,opto,4.9065040650406555
336,BS_174,BS_174_3_opto_AC.pickle,1,opto,1.5040650406504066
337,BS_174,BS_174_3_opto_AC.pickle,1,opto,1.6504065040650422
338,BS_174,BS_174_3_opto_AC.pickle,1,opto,1.951219512195123
339,BS_174,BS_174_3_opto_AC.pickle,1,opto,6.475609756097561
340,BS_174,BS_174_3_opto_AC.pickle,1,opto,0.26829268292682923
341,BS_174,BS_174_3_opto_AC.pickle,1,opto,3.9105691056910565
342,BS_174,BS_174_3_opto_AC.pickle,1,opto,6.621951219512192
343,BS_174,BS_174_3_opto_AC.pickle,1,opto,0.5868544600938966
344,BS_174,BS_174_3_opto_AC.pickle,1,opto,2.491869918699187
345,BS_174,BS_174_3_opto_AC.pickle,1,opto,1.284916201117319
346,BS_174,BS_174_3_opto_AC.pickle,1,opto,16.000000000000007
347,BS_174,BS_174_3_opto_AC.pickle,1,opto,1.0121951219512195
348,BS_174,BS_174_3_opto_AC.pickle,1,opto,5.776422764227641
349,BS_174,BS_174_3_opto_AC.pickle,1,opto,0.6219512195121948
350,BS_174,BS_174_3_opto_AC.pickle,1,opto,2.5761648745519707
351,BS_174,BS_174_3_opto_AC.pickle,1,opto,3.7926829268292703
352,BS_174,BS_174_3_opto_AC.pickle,1,opto,1.1260162601626014
353,BS_174,BS_174_3_opto_AC.pickle,1,opto,3.5243902439024395
354,BS_174,BS_174_3_opto_AC.pickle,1,opto,6.714628297362113
355,BS_174,BS_174_3_opto_AC.pickle,1,opto,4.512195121951221
356,BS_174,BS_174_3_opto_AC.pickle,1,opto,1.8943089430894324
357,BS_174,BS_174_3_opto_AC.pickle,1,opto,4.621951219512189
358,BS_174,BS_174_3_opto_AC.pickle,1,opto,1.2195121951219516
359,BS_174,BS_174_3_opto_AC.pickle,1,opto,1.6747967479674786
360,BS_174,BS_174_3_opto_AC.pickle,1,opto,1.3252032520325208
361,BS_174,BS_174_3_opto_AC.pickle,1,opto,8.024390243902433
362,BS_174,BS_174_3_opto_AC.pickle,1,opto,3.052845528455285
363,BS_174,BS_174_3_opto_AC.pickle,1,opto,5.016260162601624
364,BS_174,BS_174_3_opto_AC.pickle,1,opto,1.4499036608863198
365,BS_174,BS_174_3_opto_AC.pickle,1,opto,1.459349593495935
366,BS_174,BS_174_3_opto_AC.pickle,1,opto,0.5040650406504065
367,BS_174,BS_174_3_opto_AC.pickle,1,opto,7.898373983739831
368,BS_174,BS_174_3_opto_AC.pickle,1,opto,2.6747967479674775
369,BS_174,BS_174_3_opto_AC.pickle,1,opto,3.7642276422764227
370,BS_174,BS_174_3_opto_AC.pickle,1,opto,3.345528455284555
371,BS_174,BS_174_3_opto_AC.pickle,1,opto,1.6904761904761905
372,BS_174,BS_174_3_opto_AC.pickle,1,opto,2.55691056910569
