,session,clust,accuracy,NCR_ratio,learning_phase,animal
969,BS_42_10_AC.pickle,"[3, 8, 10, 11, 17, 18]",0.609839421918908,0.6666666666666666,post_expert,BS_42_10_AC
970,BS_42_10_AC.pickle,"[3, 8, 17, 20, 26]",0.7428171268507403,0.6,post_expert,BS_42_10_AC
971,BS_42_10_AC.pickle,"[3, 8, 10, 18, 20, 26]",0.6202248093135285,0.5,post_expert,BS_42_10_AC
972,BS_42_10_AC.pickle,"[8, 10, 17, 18, 20, 26]",0.5958450421517463,0.5,post_expert,BS_42_10_AC
973,BS_42_10_AC.pickle,"[3, 10, 17, 18, 20, 26]",0.5494941790445602,0.6666666666666666,post_expert,BS_42_10_AC
974,BS_42_10_AC.pickle,"[8, 10, 11, 17, 18, 20, 26]",0.5643998394219188,0.5714285714285714,post_expert,BS_42_10_AC
975,BS_42_10_AC.pickle,"[3, 8, 11, 17, 18, 20]",0.5846607788036934,0.8333333333333334,post_expert,BS_42_10_AC
976,BS_42_10_AC.pickle,"[3, 8, 11, 17, 18, 20]",0.5846607788036934,0.8333333333333334,post_expert,BS_42_10_AC
977,BS_42_10_AC.pickle,"[3, 8, 10, 11, 18, 20, 26]",0.5827900441589723,0.5714285714285714,post_expert,BS_42_10_AC
978,BS_42_10_AC.pickle,"[3, 8, 10, 11, 17, 18, 26]",0.5753873946206343,0.5714285714285714,post_expert,BS_42_10_AC
979,BS_42_10_AC.pickle,"[3, 10, 11, 17, 18]",0.539084704937776,0.8,post_expert,BS_42_10_AC
980,BS_42_10_AC.pickle,"[3, 10, 11, 18, 26]",0.5287996788438378,0.6,post_expert,BS_42_10_AC
981,BS_42_10_AC.pickle,"[3, 8, 10, 11, 17, 18, 20, 26]",0.5705580088317944,0.625,post_expert,BS_42_10_AC
982,BS_42_10_AC.pickle,"[3, 8, 10, 11, 17, 18, 20, 26]",0.5705580088317944,0.625,post_expert,BS_42_10_AC
983,BS_42_10_AC.pickle,"[3, 8, 10, 11, 17, 18, 20, 26]",0.5705580088317944,0.625,post_expert,BS_42_10_AC
984,BS_42_10_AC.pickle,"[10, 17, 18, 20, 26]",0.5749458048976315,0.6,post_expert,BS_42_10_AC
985,BS_42_10_AC.pickle,"[3, 8, 10, 11, 17, 18, 20, 26]",0.5705580088317944,0.625,post_expert,BS_42_10_AC
986,BS_42_10_AC.pickle,"[3, 8, 10, 11, 17, 18, 20, 26]",0.5705580088317944,0.625,post_expert,BS_42_10_AC
987,BS_42_10_AC.pickle,"[3, 8, 10, 11, 17, 18, 20, 26]",0.5705580088317944,0.625,post_expert,BS_42_10_AC
988,BS_42_10_AC.pickle,"[3, 8, 10, 11, 17, 18, 20, 26]",0.5705580088317944,0.625,post_expert,BS_42_10_AC
989,BS_42_10_AC.pickle,"[3, 10, 11, 17, 18, 20, 26]",0.5313809714973906,0.7142857142857143,post_expert,BS_42_10_AC
990,BS_42_10_AC.pickle,"[3, 10, 11, 17, 18, 20, 26]",0.5313809714973906,0.7142857142857143,post_expert,BS_42_10_AC
991,BS_42_10_AC.pickle,"[3, 8, 10, 11, 18, 20, 26]",0.5827900441589723,0.5714285714285714,post_expert,BS_42_10_AC
992,BS_42_10_AC.pickle,"[3, 10, 11, 17, 18, 20, 26]",0.5313809714973906,0.7142857142857143,post_expert,BS_42_10_AC
993,BS_42_10_AC.pickle,"[3, 8, 10, 11, 17, 20, 26]",0.7348699479791917,0.5714285714285714,post_expert,BS_42_10_AC
994,BS_42_10_AC.pickle,"[3, 8, 10, 11, 17, 18, 20, 26]",0.5705580088317944,0.625,post_expert,BS_42_10_AC
995,BS_42_10_AC.pickle,"[11, 18, 20, 26]",0.5096668004817343,0.75,post_expert,BS_42_10_AC
996,BS_42_10_AC.pickle,"[3, 10, 11, 17, 18, 26]",0.5441268566840626,0.6666666666666666,post_expert,BS_42_10_AC
997,BS_42_10_AC.pickle,"[11, 17, 26]",0.546122448979592,0.6666666666666666,post_expert,BS_42_10_AC
998,BS_42_10_AC.pickle,"[3, 18]",0.5783942191890805,1.0,post_expert,BS_42_10_AC
999,BS_42_10_AC.pickle,"[3, 10]",0.7760984393757502,0.5,post_expert,BS_42_10_AC
1000,BS_42_10_AC.pickle,[17],0.4407523009203681,1.0,post_expert,BS_42_10_AC
1001,BS_42_10_AC.pickle,[20],0.5230852340936374,1.0,post_expert,BS_42_10_AC
1002,BS_42_10_AC.pickle,[8],0.8108043217286914,0.0,post_expert,BS_42_10_AC
1003,BS_42_10_AC.pickle,"[18, 26]",0.553243677238057,0.5,post_expert,BS_42_10_AC
1004,BS_42_10_AC.pickle,[26],0.6197118847539015,0.0,post_expert,BS_42_10_AC
1005,BS_42_10_AC.pickle,[10],0.7725490196078431,0.0,post_expert,BS_42_10_AC
1006,BS_42_10_AC.pickle,[17],0.4407523009203681,1.0,post_expert,BS_42_10_AC
1007,BS_42_10_AC.pickle,[10],0.7725490196078431,0.0,post_expert,BS_42_10_AC
1008,BS_42_10_AC.pickle,[10],0.7725490196078431,0.0,post_expert,BS_42_10_AC
1009,BS_42_10_AC.pickle,"[18, 20]",0.5659574468085106,1.0,post_expert,BS_42_10_AC
1010,BS_42_10_AC.pickle,"[8, 10, 11, 17, 18, 20, 26]",0.5643998394219188,0.5714285714285714,post_expert,BS_42_10_AC
1011,BS_42_10_AC.pickle,"[8, 10, 11, 17, 18]",0.6019389803291849,0.6,post_expert,BS_42_10_AC
1012,BS_42_10_AC.pickle,"[11, 26]",0.5791716686674669,0.5,post_expert,BS_42_10_AC
1013,BS_42_10_AC.pickle,"[17, 18]",0.4352107587314331,1.0,post_expert,BS_42_10_AC
1014,BS_42_10_AC.pickle,[10],0.7725490196078431,0.0,post_expert,BS_42_10_AC
1015,BS_42_10_AC.pickle,"[8, 20, 26]",0.7755102040816326,0.3333333333333333,post_expert,BS_42_10_AC
1016,BS_42_10_AC.pickle,"[8, 11, 18, 26]",0.5694741067844238,0.5,post_expert,BS_42_10_AC
1017,BS_42_10_AC.pickle,"[3, 10, 17, 20]",0.6756502601040416,0.75,post_expert,BS_42_10_AC
1018,BS_42_10_AC.pickle,"[3, 8, 18]",0.6544640706543556,0.6666666666666666,post_expert,BS_42_10_AC
1019,BS_42_10_AC.pickle,"[3, 18, 20, 26]",0.5512324367723805,0.75,post_expert,BS_42_10_AC
1020,BS_42_10_AC.pickle,"[8, 17]",0.7439615846338534,0.5,post_expert,BS_42_10_AC
1021,BS_42_10_AC.pickle,"[8, 20, 26]",0.7755102040816326,0.3333333333333333,post_expert,BS_42_10_AC
1022,BS_42_10_AC.pickle,"[11, 17, 20, 26]",0.5771188475390157,0.75,post_expert,BS_42_10_AC
1023,BS_42_10_AC.pickle,"[11, 17, 26]",0.546122448979592,0.6666666666666666,post_expert,BS_42_10_AC
1024,BS_42_10_AC.pickle,"[10, 11, 17]",0.6334653861544618,0.6666666666666666,post_expert,BS_42_10_AC
1025,BS_42_10_AC.pickle,"[8, 11, 18]",0.6328703331995182,0.6666666666666666,post_expert,BS_42_10_AC
1026,BS_42_10_AC.pickle,"[8, 10, 17, 26]",0.7770708283313326,0.25,post_expert,BS_42_10_AC
1027,BS_42_10_AC.pickle,"[3, 8, 17, 18]",0.5965034122842232,0.75,post_expert,BS_42_10_AC
1028,BS_42_10_AC.pickle,"[3, 10, 18, 26]",0.5940987555198715,0.5,post_expert,BS_42_10_AC
1029,BS_42_11_AC.pickle,"[1, 44, 48]",0.5991506410256411,0.6666666666666666,post_expert,BS_42_11_AC
1030,BS_42_11_AC.pickle,"[1, 44, 48]",0.5991506410256411,0.6666666666666666,post_expert,BS_42_11_AC
1031,BS_42_11_AC.pickle,"[1, 44]",0.643349358974359,0.5,post_expert,BS_42_11_AC
1032,BS_42_11_AC.pickle,"[1, 44, 48]",0.5991506410256411,0.6666666666666666,post_expert,BS_42_11_AC
1033,BS_42_11_AC.pickle,"[1, 44]",0.643349358974359,0.5,post_expert,BS_42_11_AC
1034,BS_42_11_AC.pickle,[44],0.6736858974358975,0.0,post_expert,BS_42_11_AC
1035,BS_42_2_AC.pickle,"[3, 8, 14, 16, 69]",0.6016138097149738,0.0,post_early,BS_42_2_AC
1036,BS_42_2_AC.pickle,"[5, 9, 15, 17, 112]",0.618,0.2,post_early,BS_42_2_AC
1037,BS_42_2_AC.pickle,"[5, 108, 116, 118]",0.4794259333600963,0.25,post_early,BS_42_2_AC
1038,BS_42_2_AC.pickle,"[3, 12, 64, 118]",0.558534725010036,0.0,post_early,BS_42_2_AC
1039,BS_42_2_AC.pickle,"[9, 16, 100, 135]",0.7782,0.5,post_early,BS_42_2_AC
1040,BS_42_2_AC.pickle,"[3, 9, 61, 78, 85, 135]",0.7186,0.3333333333333333,post_early,BS_42_2_AC
1041,BS_42_2_AC.pickle,"[16, 62, 84, 121]",0.8508000000000001,0.0,post_early,BS_42_2_AC
1042,BS_42_2_AC.pickle,"[15, 61, 84, 100]",0.6818,0.5,post_early,BS_42_2_AC
1043,BS_42_2_AC.pickle,"[8, 16, 57, 69]",0.5812846246487354,0.0,post_early,BS_42_2_AC
1044,BS_42_2_AC.pickle,"[18, 69, 118, 135]",0.5199598554797269,0.5,post_early,BS_42_2_AC
1045,BS_42_2_AC.pickle,"[3, 5, 12, 15, 27, 41, 57, 62, 64, 69, 85, 89, 112, 118, 119, 135]",0.7220248099239696,0.3125,post_early,BS_42_2_AC
1046,BS_42_2_AC.pickle,"[8, 12, 14, 54, 129]",0.8056,0.2,post_early,BS_42_2_AC
1047,BS_42_2_AC.pickle,"[8, 27, 54, 57]",0.4697631473303893,0.0,post_early,BS_42_2_AC
1048,BS_42_2_AC.pickle,"[16, 69, 118, 119, 121]",0.5245778311324529,0.2,post_early,BS_42_2_AC
1049,BS_42_2_AC.pickle,"[3, 17, 61, 82, 108]",0.621,0.0,post_early,BS_42_2_AC
1050,BS_42_2_AC.pickle,"[5, 17, 69, 129, 131]",0.5725999999999999,0.4,post_early,BS_42_2_AC
1051,BS_42_2_AC.pickle,"[12, 27, 41, 118, 135]",0.4652388598956242,0.4,post_early,BS_42_2_AC
1052,BS_42_2_AC.pickle,"[18, 64, 100, 116, 135]",0.4723878205128205,0.8,post_early,BS_42_2_AC
1053,BS_42_2_AC.pickle,"[27, 41, 48, 108, 135]",0.5887394957983192,0.6,post_early,BS_42_2_AC
1054,BS_42_2_AC.pickle,"[3, 5, 8, 12, 14, 16, 17, 18, 54, 61, 62, 68, 86, 100, 115, 135]",0.8655702280912364,0.25,post_early,BS_42_2_AC
1055,BS_42_2_AC.pickle,"[3, 7, 12, 14, 16, 27, 48, 54, 69, 78, 89, 108, 115, 121, 131, 135]",0.6581392557022809,0.4375,post_early,BS_42_2_AC
1056,BS_42_2_AC.pickle,"[8, 14, 68, 78, 108]",0.6447999999999999,0.2,post_early,BS_42_2_AC
1057,BS_42_2_AC.pickle,"[3, 5, 8, 9, 12, 18, 48, 54, 61, 68, 86, 100, 118, 121, 131, 135]",0.7604415897230028,0.3125,post_early,BS_42_2_AC
1058,BS_42_2_AC.pickle,"[5, 7, 12, 16, 27, 100]",0.6648339335734293,0.3333333333333333,post_early,BS_42_2_AC
1059,BS_42_2_AC.pickle,"[3, 12, 14, 15, 16, 27, 41, 48, 54, 62, 64, 69, 86, 89, 100, 118, 119, 135]",0.7261064425770307,0.3888888888888889,post_early,BS_42_2_AC
1060,BS_42_2_AC.pickle,"[3, 7, 8, 9, 12, 16, 17, 48, 57, 61, 64, 68, 69, 78, 84, 89, 108, 118, 121]",0.7853873946206342,0.21052631578947367,post_early,BS_42_2_AC
1061,BS_42_2_AC.pickle,"[5, 9, 12, 15, 16, 17, 18, 27, 48, 54, 57, 61, 64, 78, 100, 118, 119, 129, 131]",0.7132733093237296,0.42105263157894735,post_early,BS_42_2_AC
1062,BS_42_2_AC.pickle,"[3, 5, 8, 9, 12, 15, 48, 57, 62, 64, 69, 78, 85, 86, 89, 118, 119, 121, 135]",0.7239775910364146,0.3157894736842105,post_early,BS_42_2_AC
1063,BS_42_2_AC.pickle,"[14, 27, 78, 84, 112]",0.6991999999999999,0.2,post_early,BS_42_2_AC
1064,BS_42_2_AC.pickle,"[3, 17, 64, 82, 84]",0.618,0.0,post_early,BS_42_2_AC
1065,BS_42_2_AC.pickle,"[3, 7, 8, 9, 12, 18, 27, 61, 64, 69, 78, 82, 84, 85, 100, 116, 129, 135]",0.7512000000000001,0.3888888888888889,post_early,BS_42_2_AC
1066,BS_42_2_AC.pickle,"[7, 15, 62, 69, 115, 135]",0.6974000000000001,0.6666666666666666,post_early,BS_42_2_AC
1067,BS_42_2_AC.pickle,"[8, 12, 41, 57, 116, 129]",0.6534,0.5,post_early,BS_42_2_AC
1068,BS_42_2_AC.pickle,"[8, 14, 41, 82, 119, 131]",0.8530612244897958,0.5,post_early,BS_42_2_AC
1069,BS_42_2_AC.pickle,"[5, 12, 17, 41, 112]",0.5506000000000001,0.2,post_early,BS_42_2_AC
1070,BS_42_2_AC.pickle,"[8, 48, 112, 119, 121]",0.6686234493797518,0.4,post_early,BS_42_2_AC
1071,BS_42_2_AC.pickle,"[5, 16, 18, 89, 121]",0.6518647458983593,0.4,post_early,BS_42_2_AC
1072,BS_42_2_AC.pickle,"[7, 14, 48, 69, 85, 89, 100, 118, 129]",0.7678,0.5555555555555556,post_early,BS_42_2_AC
1073,BS_42_2_AC.pickle,"[8, 15, 41, 82, 116]",0.5617628205128206,0.6,post_early,BS_42_2_AC
1074,BS_42_2_AC.pickle,"[3, 7, 8, 9, 14, 15, 17, 54, 57, 69, 82, 84]",0.7747999999999999,0.16666666666666666,post_early,BS_42_2_AC
1075,BS_42_2_AC.pickle,"[7, 18, 41, 57, 64, 100, 118, 121]",0.5279084704937775,0.5,post_early,BS_42_2_AC
1076,BS_42_2_AC.pickle,"[3, 5, 15, 18, 41, 54, 57, 82, 84, 89, 100]",0.563,0.45454545454545453,post_early,BS_42_2_AC
1077,BS_42_2_AC.pickle,"[41, 57, 68, 69, 84, 116, 118, 121]",0.55542352468888,0.25,post_early,BS_42_2_AC
1078,BS_42_2_AC.pickle,"[14, 17, 18, 54, 61, 86, 100, 115]",0.7044,0.375,post_early,BS_42_2_AC
1079,BS_42_2_AC.pickle,"[3, 14, 18, 41, 57, 64, 86, 100]",0.673,0.375,post_early,BS_42_2_AC
1080,BS_42_2_AC.pickle,"[3, 8, 9, 15, 17, 69, 131, 135]",0.7494000000000001,0.375,post_early,BS_42_2_AC
1081,BS_42_2_AC.pickle,"[16, 41, 57, 64, 82, 86, 115, 116]",0.6096153846153846,0.375,post_early,BS_42_2_AC
1082,BS_42_2_AC.pickle,"[8, 14, 18, 27, 54, 86, 89, 135]",0.6645999999999999,0.375,post_early,BS_42_2_AC
1083,BS_42_2_AC.pickle,"[3, 5, 8, 18, 54, 61, 82, 121, 129]",0.7892,0.2222222222222222,post_early,BS_42_2_AC
1084,BS_42_2_AC.pickle,"[5, 15, 16, 17, 41, 57, 62, 84, 116]",0.7770000000000001,0.3333333333333333,post_early,BS_42_2_AC
1085,BS_42_2_AC.pickle,"[9, 16, 27, 57, 82, 85, 89, 115]",0.7698,0.25,post_early,BS_42_2_AC
1086,BS_42_2_AC.pickle,"[41, 48, 54, 62, 69, 82, 89, 100, 115]",0.701440576230492,0.5555555555555556,post_early,BS_42_2_AC
1087,BS_42_2_AC.pickle,"[3, 7, 12, 14, 61, 62, 64, 78, 121, 129]",0.7424,0.3,post_early,BS_42_2_AC
1088,BS_42_2_AC.pickle,"[5, 18, 41, 48, 78, 85, 86, 112, 129]",0.6473999999999999,0.5555555555555556,post_early,BS_42_2_AC
1089,BS_42_2_AC.pickle,"[7, 8, 14, 17, 18, 48, 57, 89, 116, 129, 131]",0.7642,0.6363636363636364,post_early,BS_42_2_AC
1090,BS_42_2_AC.pickle,"[14, 16, 41, 61, 64, 68, 82, 112, 121]",0.8084000000000001,0.1111111111111111,post_early,BS_42_2_AC
1091,BS_42_2_AC.pickle,"[3, 14, 16, 27, 57, 100, 119, 129, 135]",0.7822729091636654,0.4444444444444444,post_early,BS_42_2_AC
1092,BS_42_2_AC.pickle,"[8, 14, 27, 62, 85, 89, 112, 119, 129]",0.7836294517807123,0.3333333333333333,post_early,BS_42_2_AC
1093,BS_42_2_AC.pickle,"[8, 41, 48, 54, 78, 84, 89, 118, 128, 129]",0.752,0.6,post_early,BS_42_2_AC
1094,BS_42_2_AC.pickle,"[3, 14, 15, 18, 54, 64, 69, 121, 129]",0.7644000000000001,0.3333333333333333,post_early,BS_42_2_AC
1095,BS_42_2_AC.pickle,"[12, 14, 15, 48, 57, 82, 89, 108, 115, 116]",0.7150260104041617,0.5,post_early,BS_42_2_AC
1096,BS_42_2_AC.pickle,"[3, 9, 12, 14, 15, 18, 41, 78, 84, 85]",0.739,0.4,post_early,BS_42_2_AC
1097,BS_42_2_AC.pickle,"[5, 16, 17, 27, 57, 61, 62, 69, 86, 116, 131]",0.8730892356942774,0.18181818181818182,post_early,BS_42_2_AC
1098,BS_42_2_AC.pickle,"[5, 7, 54, 61, 64, 82, 85, 86, 89, 118, 135]",0.7004616619831393,0.2727272727272727,post_early,BS_42_2_AC
1099,BS_42_2_AC.pickle,"[5, 12, 15, 41, 54, 62, 82, 86, 89, 108, 116]",0.7103281312525009,0.36363636363636365,post_early,BS_42_2_AC
1100,BS_42_2_AC.pickle,"[5, 16, 18, 27, 78, 82, 84, 128, 129]",0.7524,0.4444444444444444,post_early,BS_42_2_AC
1101,BS_42_2_AC.pickle,"[8, 9, 12, 48, 68, 82, 100, 112, 131]",0.7794000000000001,0.3333333333333333,post_early,BS_42_2_AC
1102,BS_42_2_AC.pickle,"[9, 18, 41, 62, 78, 86, 108, 121]",0.7854000000000001,0.375,post_early,BS_42_2_AC
1103,BS_42_2_AC.pickle,"[7, 8, 41, 48, 54, 68, 108, 115]",0.6658063225290116,0.5,post_early,BS_42_2_AC
1104,BS_42_2_AC.pickle,"[3, 5, 27, 41, 48, 64, 84, 131]",0.627,0.375,post_early,BS_42_2_AC
1105,BS_42_2_AC.pickle,"[5, 7, 54, 57, 61, 64, 69, 118]",0.5729104777197912,0.125,post_early,BS_42_2_AC
1106,BS_42_2_AC.pickle,"[3, 16, 48, 62, 85, 108, 115, 131]",0.7868507402961183,0.375,post_early,BS_42_2_AC
1107,BS_42_2_AC.pickle,"[15, 54]",0.5596989160979526,0.5,post_early,BS_42_2_AC
1108,BS_42_2_AC.pickle,"[3, 7, 8, 12, 27, 48, 54, 57, 64, 69, 89]",0.6131252501000402,0.2727272727272727,post_early,BS_42_2_AC
1109,BS_42_2_AC.pickle,"[8, 9]",0.7445999999999999,0.0,post_early,BS_42_2_AC
1110,BS_42_2_AC.pickle,"[7, 69, 82, 116, 118]",0.6260056202328381,0.4,post_early,BS_42_2_AC
1111,BS_42_2_AC.pickle,"[3, 69, 84, 108, 135]",0.5878,0.2,post_early,BS_42_2_AC
1112,BS_42_2_AC.pickle,"[8, 61, 62, 64, 69, 85, 118, 131]",0.8368446407065436,0.125,post_early,BS_42_2_AC
1113,BS_42_2_AC.pickle,"[3, 5, 8, 15, 27, 85, 108, 116]",0.6752140856342537,0.25,post_early,BS_42_2_AC
1114,BS_42_2_AC.pickle,"[3, 9, 12, 61, 78, 89, 100, 121]",0.6557999999999999,0.375,post_early,BS_42_2_AC
1115,BS_42_2_AC.pickle,"[7, 9, 54, 86, 100, 108, 118, 135]",0.6972902448815737,0.375,post_early,BS_42_2_AC
1116,BS_42_2_AC.pickle,"[3, 12, 27, 57, 69, 82, 84, 85, 121]",0.6235999999999999,0.0,post_early,BS_42_2_AC
1117,BS_42_2_AC.pickle,"[3, 8, 16, 17, 48, 62, 78, 84, 86]",0.9102,0.2222222222222222,post_early,BS_42_2_AC
1118,BS_42_2_AC.pickle,"[9, 16, 18, 69, 78, 82, 119, 121]",0.6054461784713885,0.375,post_early,BS_42_2_AC
1119,BS_42_2_AC.pickle,"[5, 9, 18, 27, 57, 62, 82, 115]",0.7216,0.25,post_early,BS_42_2_AC
1120,BS_42_2_AC.pickle,"[5, 14, 57, 62, 84, 100, 121, 129]",0.7752,0.25,post_early,BS_42_2_AC
1121,BS_42_2_AC.pickle,"[8, 12, 14, 64, 68]",0.6451987153753513,0.0,post_early,BS_42_2_AC
1122,BS_42_2_AC.pickle,"[9, 16, 41, 54, 62, 84, 116, 129]",0.717,0.375,post_early,BS_42_2_AC
1123,BS_42_2_AC.pickle,"[8, 15, 54, 62, 64, 89, 129, 135]",0.7183999999999998,0.5,post_early,BS_42_2_AC
1124,BS_42_2_AC.pickle,"[3, 5, 54, 57, 61, 85, 100, 115]",0.630048019207683,0.25,post_early,BS_42_2_AC
1125,BS_42_2_AC.pickle,"[17, 54, 69, 85, 121, 128, 129, 131]",0.7174,0.375,post_early,BS_42_2_AC
1126,BS_42_2_AC.pickle,"[3, 14, 41, 78, 100, 128, 129, 131]",0.751,0.75,post_early,BS_42_2_AC
1127,BS_42_2_AC.pickle,"[5, 7, 14, 16, 54, 57, 61, 82]",0.7833973589435773,0.125,post_early,BS_42_2_AC
1128,BS_42_2_AC.pickle,"[8, 18, 82, 85, 86, 116, 121, 135]",0.6177083333333334,0.375,post_early,BS_42_2_AC
1129,BS_42_2_AC.pickle,"[27, 41, 69, 82, 85, 115, 135]",0.4766,0.42857142857142855,post_early,BS_42_2_AC
1130,BS_42_2_AC.pickle,"[3, 15, 16, 57, 82, 84, 121]",0.7233999999999999,0.14285714285714285,post_early,BS_42_2_AC
1131,BS_42_2_AC.pickle,"[14, 48, 54, 62, 78, 119, 135]",0.7609603841536614,0.5714285714285714,post_early,BS_42_2_AC
1132,BS_42_2_AC.pickle,"[7, 8, 14, 15, 41, 62]",0.6032276194299477,0.5,post_early,BS_42_2_AC
1133,BS_42_2_AC.pickle,"[12, 84, 100, 116, 135]",0.5578,0.6,post_early,BS_42_2_AC
1134,BS_42_2_AC.pickle,"[9, 64, 69, 84, 85]",0.6668,0.0,post_early,BS_42_2_AC
1135,BS_42_2_AC.pickle,"[5, 9, 64, 85, 121]",0.6492,0.0,post_early,BS_42_2_AC
1136,BS_42_2_AC.pickle,"[12, 14, 89, 100, 112]",0.707,0.4,post_early,BS_42_2_AC
1137,BS_42_2_AC.pickle,"[68, 69, 86, 115, 131]",0.5745999999999999,0.4,post_early,BS_42_2_AC
1138,BS_42_2_AC.pickle,"[3, 9, 15, 85, 100]",0.7264,0.4,post_early,BS_42_2_AC
1139,BS_42_2_AC.pickle,"[3, 5, 17, 64, 84, 100, 135]",0.5842,0.2857142857142857,post_early,BS_42_2_AC
1140,BS_42_2_AC.pickle,"[5, 9, 48, 54, 57, 62, 78]",0.7422,0.2857142857142857,post_early,BS_42_2_AC
1141,BS_42_2_AC.pickle,"[85, 118]",0.6207908470493776,0.0,post_early,BS_42_2_AC
1142,BS_42_2_AC.pickle,"[15, 41]",0.5472300281011642,1.0,post_early,BS_42_2_AC
1143,BS_42_2_AC.pickle,"[41, 135]",0.4197999999999999,1.0,post_early,BS_42_2_AC
1144,BS_42_2_AC.pickle,"[12, 86]",0.5965515857085507,0.0,post_early,BS_42_2_AC
1145,BS_42_2_AC.pickle,"[69, 82]",0.5517944600562023,0.0,post_early,BS_42_2_AC
1146,BS_42_2_AC.pickle,"[89, 131]",0.5966158169409875,1.0,post_early,BS_42_2_AC
1147,BS_42_2_AC.pickle,"[14, 121]",0.6529225210758731,0.0,post_early,BS_42_2_AC
1148,BS_42_2_AC.pickle,[48],0.5634093637454982,1.0,post_early,BS_42_2_AC
1149,BS_42_2_AC.pickle,"[14, 69]",0.5394620634283419,0.0,post_early,BS_42_2_AC
1150,BS_42_2_AC.pickle,"[14, 17, 27, 48, 54, 85]",0.6587034813925571,0.16666666666666666,post_early,BS_42_2_AC
1151,BS_42_2_AC.pickle,"[14, 15, 16, 135]",0.8038,0.5,post_early,BS_42_2_AC
1152,BS_42_2_AC.pickle,"[8, 12, 15, 17, 86, 129]",0.6766,0.3333333333333333,post_early,BS_42_2_AC
1153,BS_42_2_AC.pickle,"[3, 14, 69, 84, 85, 108, 118]",0.6922199919710958,0.0,post_early,BS_42_2_AC
1154,BS_42_2_AC.pickle,"[54, 135]",0.5908,0.5,post_early,BS_42_2_AC
1155,BS_42_2_AC.pickle,"[3, 54, 62, 121]",0.60099558410277,0.0,post_early,BS_42_2_AC
1156,BS_42_2_AC.pickle,"[3, 7, 14, 64, 84, 89, 121]",0.6658000000000001,0.2857142857142857,post_early,BS_42_2_AC
1157,BS_42_2_AC.pickle,"[5, 9, 14, 16, 17, 18, 82]",0.8438000000000001,0.14285714285714285,post_early,BS_42_2_AC
1158,BS_42_2_AC.pickle,"[8, 17, 54, 82, 84, 119, 135]",0.7878871548619447,0.2857142857142857,post_early,BS_42_2_AC
1159,BS_42_2_AC.pickle,"[12, 27, 57, 61, 64, 69, 84]",0.6095999999999999,0.0,post_early,BS_42_2_AC
1160,BS_42_2_AC.pickle,"[17, 48, 61, 64, 82, 108, 131]",0.6773429371748699,0.2857142857142857,post_early,BS_42_2_AC
1161,BS_42_2_AC.pickle,"[8, 18, 48, 69, 84, 86, 129]",0.7228,0.42857142857142855,post_early,BS_42_2_AC
1162,BS_42_2_AC.pickle,"[14, 17, 18, 84, 85, 119]",0.7273029211684673,0.3333333333333333,post_early,BS_42_2_AC
1163,BS_42_2_AC.pickle,"[3, 12, 14, 57, 69, 85, 129]",0.8224000000000001,0.14285714285714285,post_early,BS_42_2_AC
1164,BS_42_2_AC.pickle,"[3, 62, 84, 89, 116, 121, 135]",0.7574,0.42857142857142855,post_early,BS_42_2_AC
1165,BS_42_2_AC.pickle,"[9, 15, 17, 27, 54, 64, 135]",0.6397999999999999,0.2857142857142857,post_early,BS_42_2_AC
1166,BS_42_2_AC.pickle,"[7, 14, 64, 69, 100, 108, 115]",0.5736,0.42857142857142855,post_early,BS_42_2_AC
1167,BS_42_2_AC.pickle,"[12, 41, 54, 62, 69, 78, 112]",0.5496,0.2857142857142857,post_early,BS_42_2_AC
1168,BS_42_2_AC.pickle,"[5, 7, 8, 85]",0.6453541416566626,0.25,post_early,BS_42_2_AC
1169,BS_42_2_AC.pickle,"[12, 17, 41, 48, 57, 64, 84]",0.6072,0.2857142857142857,post_early,BS_42_2_AC
1170,BS_42_2_AC.pickle,"[27, 54, 62, 82, 121, 129, 135]",0.7063999999999999,0.2857142857142857,post_early,BS_42_2_AC
1171,BS_42_2_AC.pickle,"[15, 27, 85, 112]",0.6851999999999999,0.25,post_early,BS_42_2_AC
1172,BS_42_2_AC.pickle,"[14, 16, 48, 61, 85, 118]",0.8263227619429948,0.16666666666666666,post_early,BS_42_2_AC
1173,BS_42_2_AC.pickle,"[3, 15, 16, 78, 82, 100, 116]",0.683573717948718,0.5714285714285714,post_early,BS_42_2_AC
1174,BS_42_2_AC.pickle,"[16, 17, 62, 69, 86, 128, 129]",0.6701999999999999,0.2857142857142857,post_early,BS_42_2_AC
1175,BS_42_2_AC.pickle,"[12, 54, 69, 84, 89, 100, 121]",0.5685999999999999,0.2857142857142857,post_early,BS_42_2_AC
1176,BS_42_2_AC.pickle,"[5, 18, 64, 86, 100, 129, 135]",0.5635999999999999,0.5714285714285714,post_early,BS_42_2_AC
1177,BS_42_2_AC.pickle,"[8, 14, 61, 69, 85, 118]",0.755154556403051,0.0,post_early,BS_42_2_AC
1178,BS_42_2_AC.pickle,"[9, 54, 78, 82, 85, 108]",0.6487999999999999,0.16666666666666666,post_early,BS_42_2_AC
1179,BS_42_2_AC.pickle,"[5, 15, 18, 41, 100, 108, 116]",0.5771828731492596,0.7142857142857143,post_early,BS_42_2_AC
1180,BS_42_2_AC.pickle,"[3, 8, 15, 16, 78, 82, 119]",0.8104481792717085,0.42857142857142855,post_early,BS_42_2_AC
