,animal,session,cluster ID,exposure phase,FR modulation
821,AE_229,AE_229_6_passive_AC.pickle,147,6,1.7792068595927115
822,AE_229,AE_229_6_passive_AC.pickle,153,6,15.962441314553987
823,AE_229,AE_229_6_passive_AC.pickle,156,6,0.9715242881072027
824,AE_229,AE_229_6_passive_AC.pickle,158,6,27.973199329983245
825,AE_294,AE_294_2_passive_AC.pickle,1,3,1.907630522088353
826,AE_294,AE_294_2_passive_AC.pickle,6,3,53.1155778894472
827,AE_294,AE_294_2_passive_AC.pickle,28,3,3.4400948991696363
828,AE_294,AE_294_2_passive_AC.pickle,31,3,2.914572864321609
829,AE_294,AE_294_2_passive_AC.pickle,32,3,27.453936348408728
830,AE_294,AE_294_2_passive_AC.pickle,33,3,6.867671691792299
831,AE_294,AE_294_2_passive_AC.pickle,35,3,3.182579564489111
832,AE_294,AE_294_2_passive_AC.pickle,51,3,1.8618618618618614
833,AE_294,AE_294_2_passive_AC.pickle,52,3,60.50251256281406
834,AE_294,AE_294_2_passive_AC.pickle,56,3,6.5661641541038485
835,AE_294,AE_294_2_passive_AC.pickle,63,3,14.472361809045218
836,AE_294,AE_294_2_passive_AC.pickle,75,3,11.316526610644257
837,AE_294,AE_294_2_passive_AC.pickle,112,3,5.326633165829141
838,AE_294,AE_294_2_passive_AC.pickle,113,3,1.1612903225806455
839,AE_294,AE_294_2_passive_AC.pickle,123,3,42.39530988274706
840,AE_294,AE_294_2_passive_AC.pickle,144,3,0.8877721943048563
841,AE_294,AE_294_2_passive_AC.pickle,158,3,5.393634840871017
842,AE_294,AE_294_2_passive_AC.pickle,169,3,5.607064017660042
843,AE_294,AE_294_2_passive_AC.pickle,170,3,4.037940379403795
844,AE_294,AE_294_2_passive_AC.pickle,171,3,3.3933161953727504
845,AE_294,AE_294_2_passive_AC.pickle,190,3,10.150753768844226
846,AE_294,AE_294_2_passive_AC.pickle,191,3,14.187604690117247
847,AE_294,AE_294_2_passive_AC.pickle,206,3,4.315476190476188
848,AE_294,AE_294_2_passive_AC.pickle,242,3,10.603015075376893
849,AE_294,AE_294_2_passive_AC.pickle,264,3,4.941373534338353
850,AE_294,AE_294_2_passive_AC.pickle,266,3,4.706867671691782
851,AE_294,AE_294_2_passive_AC.pickle,273,3,2.0449897750511252
852,AE_294,AE_294_2_passive_AC.pickle,276,3,0.8414239482200647
853,AE_294,AE_294_2_passive_AC.pickle,280,3,7.766323024054981
854,AE_294,AE_294_2_passive_AC.pickle,310,3,9.501312335958003
855,AE_294,AE_294_2_passive_AC.pickle,315,3,0.9892473118279569
856,AE_294,AE_294_2_passive_AC.pickle,328,3,0.7797270955165693
857,AE_294,AE_294_2_passive_AC.pickle,338,3,8.90547263681592
858,AE_294,AE_294_2_passive_AC.pickle,348,3,10.190476190476181
859,AE_294,AE_294_2_passive_AC.pickle,350,3,6.860841423948221
860,AE_294,AE_294_2_passive_AC.pickle,351,3,2.8671328671328675
861,AE_294,AE_294_2_passive_AC.pickle,354,3,4.422110552763817
862,AE_294,AE_294_2_passive_AC.pickle,355,3,8.962075848303394
863,AE_294,AE_294_2_passive_AC.pickle,356,3,28.301886792452827
864,AE_294,AE_294_2_passive_AC.pickle,359,3,10.737018425460633
865,AE_294,AE_294_2_passive_AC.pickle,360,3,2.479061976549412
866,AE_294,AE_294_2_passive_AC.pickle,361,3,9.456681350954474
867,AE_294,AE_294_2_passive_AC.pickle,362,3,6.834170854271361
868,AE_294,AE_294_2_passive_AC.pickle,363,3,3.7439613526570055
869,AE_294,AE_294_2_passive_AC.pickle,364,3,1.5503875968992245
870,AE_294,AE_294_2_passive_AC.pickle,365,3,10.95238095238095
871,AE_294,AE_294_2_passive_AC.pickle,368,3,7.534516765285997
872,TH_200,TH_200_4_passive_AC.pickle,5,6,3.6835278858625164
873,TH_200,TH_200_4_passive_AC.pickle,13,6,5.652173913043473
874,TH_200,TH_200_4_passive_AC.pickle,16,6,9.715242881072045
875,TH_200,TH_200_4_passive_AC.pickle,45,6,7.365079365079363
876,TH_200,TH_200_4_passive_AC.pickle,56,6,5.326633165829141
877,TH_200,TH_200_4_passive_AC.pickle,57,6,13.752093802345058
878,TH_200,TH_200_4_passive_AC.pickle,77,6,5.09212730318258
879,TH_200,TH_200_4_passive_AC.pickle,82,6,3.884057971014492
880,TH_200,TH_200_4_passive_AC.pickle,87,6,0.9296148738379816
881,TH_200,TH_200_4_passive_AC.pickle,89,6,27.571189279732028
882,TH_200,TH_200_4_passive_AC.pickle,108,6,6.532663316582916
883,TH_200,TH_200_4_passive_AC.pickle,109,6,0.8937198067632857
884,TH_200,TH_200_4_passive_AC.pickle,122,6,3.350083752093799
885,TH_200,TH_200_4_passive_AC.pickle,147,6,6.799999999999998
886,TH_200,TH_200_4_passive_AC.pickle,157,6,1.1233211233211235
887,TH_200,TH_200_4_passive_AC.pickle,159,6,8.07207207207207
888,TH_200,TH_200_4_passive_AC.pickle,167,6,1.2293144208037825
889,TH_200,TH_200_4_passive_AC.pickle,168,6,1.8181818181818183
890,TH_200,TH_200_4_passive_AC.pickle,170,6,2.23938223938224
891,TH_200,TH_200_4_passive_AC.pickle,173,6,3.8428874734607206
892,TH_200,TH_200_4_passive_AC.pickle,174,6,1.8912529550827424
893,TH_200,TH_200_4_passive_AC.pickle,176,6,0.6037735849056604
894,TH_200,TH_200_4_passive_AC.pickle,177,6,6.38783269961977
895,TH_200,TH_200_4_passive_AC.pickle,180,6,4.461152882205513
896,TH_200,TH_200_4_passive_AC.pickle,189,6,9.980276134122292
897,TH_200,TH_200_4_passive_AC.pickle,197,6,5.717171717171712
898,TH_200,TH_200_4_passive_AC.pickle,199,6,5.0626566416040095
899,TH_200,TH_200_4_passive_AC.pickle,205,6,1.7647058823529405
900,TH_230,TH_230_7_passive_AC.pickle,3,6,9.949748743718606
901,TH_230,TH_230_7_passive_AC.pickle,5,6,5.316091954022989
902,TH_230,TH_230_7_passive_AC.pickle,11,6,19.3299832495812
903,TH_230,TH_230_7_passive_AC.pickle,13,6,35.22613065326636
904,TH_230,TH_230_7_passive_AC.pickle,25,6,7.116402116402116
905,TH_230,TH_230_7_passive_AC.pickle,27,6,1.2398373983739837
906,TH_230,TH_230_7_passive_AC.pickle,33,6,20.16
907,TH_200,TH_200_6_passive_AC.pickle,5,6,1.7085427135678397
908,TH_200,TH_200_6_passive_AC.pickle,8,6,1.5410385259631494
909,TH_200,TH_200_6_passive_AC.pickle,10,6,6.448911222780568
910,TH_200,TH_200_6_passive_AC.pickle,12,6,6.448911222780571
911,TH_200,TH_200_6_passive_AC.pickle,14,6,4.756554307116099
912,TH_200,TH_200_6_passive_AC.pickle,25,6,2.985074626865669
913,TH_200,TH_200_6_passive_AC.pickle,50,6,2.6800670016750456
914,TH_200,TH_200_6_passive_AC.pickle,51,6,1.1368015414258186
915,TH_200,TH_200_6_passive_AC.pickle,52,6,1.2227805695142393
916,TH_200,TH_200_1_passive_AC.pickle,0,5,8.006700167504187
917,TH_200,TH_200_1_passive_AC.pickle,1,5,2.6800670016750385
918,TH_200,TH_200_1_passive_AC.pickle,85,5,11.892797319933004
919,TH_200,TH_200_1_passive_AC.pickle,92,5,9.815745393634849
920,TH_200,TH_200_1_passive_AC.pickle,95,5,1.887550200803213
921,TH_200,TH_200_1_passive_AC.pickle,137,5,9.357798165137611
922,TH_200,TH_200_1_passive_AC.pickle,145,5,5.765765765765766
923,TH_200,TH_200_1_passive_AC.pickle,147,5,7.150259067357513
924,TH_200,TH_200_1_passive_AC.pickle,151,5,2.3206751054852335
925,TH_200,TH_200_1_passive_AC.pickle,157,5,1.5075376884422096
926,TH_200,TH_200_1_passive_AC.pickle,167,5,2.562814070351761
927,TH_200,TH_200_1_passive_AC.pickle,168,5,1.107011070110703
928,TH_200,TH_200_1_passive_AC.pickle,169,5,0.5527638190954774
929,TH_200,TH_200_1_passive_AC.pickle,170,5,2.8810720268006698
930,TH_200,TH_200_1_passive_AC.pickle,171,5,8.113207547169813
931,TH_200,TH_200_1_passive_AC.pickle,200,5,4.0555555555555545
932,TH_200,TH_200_1_passive_AC.pickle,201,5,22.139303482587074
933,TH_200,TH_200_1_passive_AC.pickle,205,5,30.519262981574535
934,TH_200,TH_200_1_passive_AC.pickle,236,5,8.408710217755456
935,TH_200,TH_200_1_passive_AC.pickle,249,5,0.8966861598440544
936,TH_200,TH_200_1_passive_AC.pickle,251,5,2.787878787878788
937,TH_200,TH_200_1_passive_AC.pickle,254,5,2.7638190954773862
938,TH_200,TH_200_1_passive_AC.pickle,257,5,2.307692307692308
939,TH_200,TH_200_1_passive_AC.pickle,291,5,15.739837398373986
940,TH_200,TH_200_1_passive_AC.pickle,294,5,1.6815034619188924
941,TH_200,TH_200_1_passive_AC.pickle,308,5,13.500837520938019
942,TH_200,TH_200_1_passive_AC.pickle,315,5,5.393634840871026
943,AE_294,AE_294_3_passive_AC.pickle,1,4,7.721943048576214
944,AE_294,AE_294_3_passive_AC.pickle,3,4,11.340033500837517
945,AE_294,AE_294_3_passive_AC.pickle,4,4,4.807370184254608
946,AE_294,AE_294_3_passive_AC.pickle,7,4,3.9195979899497546
947,AE_294,AE_294_3_passive_AC.pickle,8,4,11.974842767295604
948,AE_294,AE_294_3_passive_AC.pickle,9,4,1.8927973199329975
949,AE_294,AE_294_3_passive_AC.pickle,11,4,6.299212598425195
950,AE_294,AE_294_3_passive_AC.pickle,15,4,6.063651591289779
951,AE_294,AE_294_3_passive_AC.pickle,16,4,2.864321608040201
952,AE_294,AE_294_3_passive_AC.pickle,18,4,2.8763440860215064
953,AE_294,AE_294_3_passive_AC.pickle,25,4,1.8352059925093627
954,AE_294,AE_294_3_passive_AC.pickle,27,4,2.717948717948717
955,AE_294,AE_294_3_passive_AC.pickle,30,4,2.093802345058624
956,AE_294,AE_294_3_passive_AC.pickle,45,4,41.239530988274694
957,AE_294,AE_294_3_passive_AC.pickle,47,4,49.514237855946405
958,AE_294,AE_294_3_passive_AC.pickle,52,4,2.0938023450586267
959,AE_294,AE_294_3_passive_AC.pickle,56,4,1.9589257503949449
960,AE_294,AE_294_3_passive_AC.pickle,58,4,0.8333333333333335
961,AE_294,AE_294_3_passive_AC.pickle,59,4,2.244556113902847
962,AE_294,AE_294_3_passive_AC.pickle,63,4,1.646341463414635
963,AE_294,AE_294_3_passive_AC.pickle,64,4,6.231155778894473
964,AE_294,AE_294_3_passive_AC.pickle,68,4,12.247557003257333
965,AE_294,AE_294_3_passive_AC.pickle,70,4,1.2060301507537694
966,AE_294,AE_294_3_passive_AC.pickle,74,4,2.499999999999999
967,AE_294,AE_294_3_passive_AC.pickle,79,4,2.780569514237856
968,AE_294,AE_294_3_passive_AC.pickle,87,4,17.655677655677643
969,AE_294,AE_294_3_passive_AC.pickle,88,4,4.2884990253411335
970,AE_294,AE_294_3_passive_AC.pickle,89,4,0.9714285714285716
971,AE_294,AE_294_3_passive_AC.pickle,91,4,2.763819095477386
972,AE_294,AE_294_3_passive_AC.pickle,93,4,12.729384436701524
973,AE_294,AE_294_3_passive_AC.pickle,96,4,1.3232830820770518
974,AE_294,AE_294_3_passive_AC.pickle,97,4,6.197654941373529
975,AE_294,AE_294_3_passive_AC.pickle,100,4,4.740368509212729
976,AE_294,AE_294_3_passive_AC.pickle,101,4,0.8743169398907104
977,AE_294,AE_294_3_passive_AC.pickle,102,4,8.626465661641548
978,AE_294,AE_294_3_passive_AC.pickle,103,4,11.289782244556122
979,AE_294,AE_294_3_passive_AC.pickle,105,4,1.75787728026534
980,AE_294,AE_294_3_passive_AC.pickle,107,4,0.6197654941373537
981,AE_294,AE_294_3_passive_AC.pickle,108,4,6.046901172529308
982,AE_294,AE_294_3_passive_AC.pickle,111,4,1.0135135135135134
983,AE_294,AE_294_3_passive_AC.pickle,117,4,0.9523809523809524
984,AE_294,AE_294_3_passive_AC.pickle,130,4,4.1373534338358455
985,AE_294,AE_294_3_passive_AC.pickle,140,4,2.023809523809524
986,AE_294,AE_294_3_passive_AC.pickle,143,4,1.1746031746031744
987,AE_294,AE_294_3_passive_AC.pickle,144,4,0.6399999999999999
988,AE_294,AE_294_3_passive_AC.pickle,147,4,1.2672176308539944
989,AE_294,AE_294_3_passive_AC.pickle,151,4,1.7587939698492472
990,AE_294,AE_294_3_passive_AC.pickle,152,4,0.9838846480067853
991,AE_294,AE_294_3_passive_AC.pickle,153,4,3.391405342624855
992,AE_294,AE_294_3_passive_AC.pickle,157,4,0.4837013669821239
993,AE_294,AE_294_3_passive_AC.pickle,160,4,7.9396984924623135
994,AE_294,AE_294_3_passive_AC.pickle,162,4,4.16666666666667
995,AE_294,AE_294_3_passive_AC.pickle,165,4,0.9254013220018887
996,AE_294,AE_294_3_passive_AC.pickle,168,4,5.611390284757124
997,AE_294,AE_294_3_passive_AC.pickle,169,4,5.265151515151515
998,AE_294,AE_294_3_passive_AC.pickle,170,4,0.39215686274509814
999,AE_294,AE_294_3_passive_AC.pickle,171,4,11.624790619765504
1000,AE_294,AE_294_3_passive_AC.pickle,174,4,2.646566164154106
1001,AE_294,AE_294_3_passive_AC.pickle,175,4,1.926298157453935
1002,AE_294,AE_294_3_passive_AC.pickle,177,4,45.40293040293041
1003,AE_294,AE_294_3_passive_AC.pickle,181,4,0.5405405405405405
1004,AE_294,AE_294_3_passive_AC.pickle,183,4,9.947916666666668
1005,AE_294,AE_294_3_passive_AC.pickle,184,4,2.3391812865497097
1006,AE_294,AE_294_3_passive_AC.pickle,186,4,1.4055080721747377
1007,AE_294,AE_294_3_passive_AC.pickle,187,4,4.58190148911798
1008,AE_294,AE_294_3_passive_AC.pickle,193,4,0.7909604519774012
1009,AE_294,AE_294_3_passive_AC.pickle,202,4,2.538631346578366
1010,AE_294,AE_294_3_passive_AC.pickle,206,4,1.4405360134003349
1011,AE_294,AE_294_3_passive_AC.pickle,212,4,16.28140703517587
1012,TH_203,TH_203_2_passive_AC.pickle,23,1,1.3232830820770514
1013,TH_203,TH_203_2_passive_AC.pickle,24,1,0.47179487179487173
1014,TH_203,TH_203_2_passive_AC.pickle,34,1,4.65661641541038
1015,TH_203,TH_203_2_passive_AC.pickle,56,1,11.072026800670017
1016,TH_203,TH_203_2_passive_AC.pickle,68,1,5.745393634840871
1017,TH_203,TH_203_2_passive_AC.pickle,75,1,0.7537688442211052
1018,TH_203,TH_203_2_passive_AC.pickle,80,1,0.8710217755443881
1019,TH_203,TH_203_2_passive_AC.pickle,81,1,2.0964360587002093
1020,TH_203,TH_203_2_passive_AC.pickle,82,1,2.0603015075376887
1021,TH_203,TH_203_2_passive_AC.pickle,119,1,5.443886097152427
1022,TH_203,TH_203_2_passive_AC.pickle,125,1,1.1674347158218126
1023,TH_203,TH_203_2_passive_AC.pickle,127,1,22.110552763819108
1024,TH_203,TH_203_2_passive_AC.pickle,136,1,1.725293132328309
1025,TH_203,TH_203_2_passive_AC.pickle,145,1,1.3902847571189287
1026,TH_203,TH_203_2_passive_AC.pickle,149,1,4.891122278056952
1027,TH_203,TH_203_2_passive_AC.pickle,154,1,1.2179487179487183
1028,TH_203,TH_203_2_passive_AC.pickle,164,1,7.755443886097158
1029,TH_203,TH_203_2_passive_AC.pickle,174,1,1.4758269720101784
1030,TH_203,TH_203_2_passive_AC.pickle,177,1,7.5209380234505865
1031,TH_203,TH_203_2_passive_AC.pickle,188,1,1.2280701754385968
1032,TH_203,TH_203_2_passive_AC.pickle,196,1,2.445561139028475
1033,TH_203,TH_203_2_passive_AC.pickle,236,1,3.093681917211327
1034,TH_203,TH_203_2_passive_AC.pickle,240,1,0.43551088777219427
1035,TH_203,TH_203_2_passive_AC.pickle,253,1,0.7537688442211053
1036,TH_203,TH_203_2_passive_AC.pickle,273,1,7.688172043010755
1037,TH_200,TH_200_7_passive_AC.pickle,11,6,0.9380234505862651
1038,TH_233,TH_233_1_passive_AC.pickle,0,2,19.130434782608692
1039,TH_233,TH_233_1_passive_AC.pickle,17,2,25.963149078726975
1040,TH_233,TH_233_1_passive_AC.pickle,35,2,31.490787269681803
1041,TH_233,TH_233_1_passive_AC.pickle,36,2,20.804020100502502
1042,TH_233,TH_233_1_passive_AC.pickle,72,2,1.400208986415883
1043,TH_233,TH_233_1_passive_AC.pickle,73,2,8.142857142857142
1044,TH_233,TH_233_1_passive_AC.pickle,78,2,33.95238095238096
1045,TH_233,TH_233_1_passive_AC.pickle,82,2,3.7426900584795315
1046,TH_233,TH_233_1_passive_AC.pickle,87,2,1.6765285996055226
1047,TH_233,TH_233_1_passive_AC.pickle,91,2,1.0516431924882628
1048,TH_233,TH_233_1_passive_AC.pickle,94,2,2.9166666666666656
1049,TH_233,TH_233_1_passive_AC.pickle,100,2,2.9569892473118284
1050,TH_233,TH_233_1_passive_AC.pickle,147,2,8.023450586264667
1051,TH_233,TH_233_1_passive_AC.pickle,151,2,11.950354609929077
1052,TH_233,TH_233_1_passive_AC.pickle,155,2,30.620399579390103
1053,TH_233,TH_233_1_passive_AC.pickle,165,2,5.862646566164157
1054,TH_233,TH_233_1_passive_AC.pickle,169,2,1.3735343383584586
1055,TH_233,TH_233_1_passive_AC.pickle,180,2,1.2173913043478262
1056,TH_233,TH_233_1_passive_AC.pickle,182,2,4.878957169459964
1057,TH_233,TH_233_1_passive_AC.pickle,190,2,4.09982174688057
1058,TH_233,TH_233_1_passive_AC.pickle,192,2,8.85185185185185
1059,TH_233,TH_233_1_passive_AC.pickle,195,2,4.526967285587975
1060,TH_233,TH_233_1_passive_AC.pickle,198,2,5.56832694763729
1061,TH_233,TH_233_1_passive_AC.pickle,206,2,3.8993710691823904
1062,TH_233,TH_233_1_passive_AC.pickle,207,2,11.416122004357298
1063,TH_233,TH_233_1_passive_AC.pickle,215,2,27.520938023450597
1064,TH_233,TH_233_1_passive_AC.pickle,224,2,21.70854271356784
1065,TH_233,TH_233_1_passive_AC.pickle,233,2,31.775544388609706
1066,AE_229,AE_229_1_passive_AC.pickle,0,5,27.757936507936506
1067,AE_229,AE_229_1_passive_AC.pickle,6,5,2.2780569514237836
1068,AE_229,AE_229_1_passive_AC.pickle,7,5,4.833997343957504
1069,AE_229,AE_229_1_passive_AC.pickle,9,5,10.485762144053616
1070,AE_229,AE_229_1_passive_AC.pickle,10,5,17.567316620241403
1071,AE_229,AE_229_1_passive_AC.pickle,14,5,12.328308207705186
1072,AE_229,AE_229_1_passive_AC.pickle,24,5,4.355108877721943
1073,AE_229,AE_229_1_passive_AC.pickle,25,5,33.95309882747072
1074,AE_229,AE_229_1_passive_AC.pickle,26,5,4.539363484087104
1075,AE_229,AE_229_1_passive_AC.pickle,27,5,0.8542713567839197
1076,AE_229,AE_229_1_passive_AC.pickle,33,5,4.958123953098829
1077,AE_229,AE_229_1_passive_AC.pickle,34,5,39.932998324958156
1078,AE_229,AE_229_1_passive_AC.pickle,36,5,8.291457286432165
1079,AE_229,AE_229_1_passive_AC.pickle,39,5,2.663316582914572
1080,AE_229,AE_229_1_passive_AC.pickle,45,5,4.103852596314908
1081,AE_229,AE_229_1_passive_AC.pickle,50,5,6.764705882352941
1082,AE_229,AE_229_1_passive_AC.pickle,52,5,1.2897822445561142
1083,AE_229,AE_229_1_passive_AC.pickle,56,5,61.55778894472361
1084,AE_229,AE_229_1_passive_AC.pickle,59,5,1.8000000000000003
1085,AE_229,AE_229_1_passive_AC.pickle,63,5,5.8961474036850925
1086,AE_229,AE_229_1_passive_AC.pickle,64,5,61.27303182579564
1087,AE_229,AE_229_1_passive_AC.pickle,67,5,15.10887772194304
1088,AE_229,AE_229_1_passive_AC.pickle,76,5,10.016750418760475
1089,AE_229,AE_229_1_passive_AC.pickle,81,5,0.8207705192629817
1090,AE_229,AE_229_1_passive_AC.pickle,82,5,1.5577889447236175
1091,AE_229,AE_229_1_passive_AC.pickle,86,5,5.661641541038529
1092,AE_229,AE_229_1_passive_AC.pickle,88,5,2.830820770519263
1093,AE_229,AE_229_1_passive_AC.pickle,90,5,5.812395309882747
1094,AE_229,AE_229_1_passive_AC.pickle,92,5,2.4790619765494175
1095,AE_229,AE_229_1_passive_AC.pickle,98,5,0.9732360097323601
1096,AE_229,AE_229_1_passive_AC.pickle,117,5,1.9666666666666666
1097,AE_229,AE_229_1_passive_AC.pickle,123,5,2.8978224455611388
1098,AE_229,AE_229_1_passive_AC.pickle,128,5,1.423785594639866
1099,AE_229,AE_229_1_passive_AC.pickle,132,5,1.0217755443886096
1100,AE_229,AE_229_1_passive_AC.pickle,139,5,7.53768844221107
1101,AE_229,AE_229_1_passive_AC.pickle,140,5,2.2110552763819067
1102,AE_229,AE_229_1_passive_AC.pickle,144,5,4.237855946398662
1103,AE_229,AE_229_1_passive_AC.pickle,147,5,2.0833333333333335
1104,AE_229,AE_229_1_passive_AC.pickle,150,5,2.1779548472775567
1105,AE_229,AE_229_1_passive_AC.pickle,156,5,29.815745393634888
1106,AE_229,AE_229_1_passive_AC.pickle,158,5,20.954773869346734
1107,AE_229,AE_229_1_passive_AC.pickle,160,5,3.601340033500842
1108,AE_229,AE_229_1_passive_AC.pickle,162,5,4.371859296482411
1109,AE_229,AE_229_1_passive_AC.pickle,166,5,5.8626465661641545
1110,AE_229,AE_229_1_passive_AC.pickle,169,5,0.7035175879396991
1111,AE_229,AE_229_1_passive_AC.pickle,170,5,1.7715617715617709
1112,AE_229,AE_229_1_passive_AC.pickle,172,5,4.305555555555552
1113,AE_229,AE_229_1_passive_AC.pickle,185,5,2.3068050749711615
1114,AE_229,AE_229_1_passive_AC.pickle,186,5,2.817610062893081
1115,AE_229,AE_229_1_passive_AC.pickle,189,5,6.1306532663316595
1116,AE_229,AE_229_1_passive_AC.pickle,191,5,0.926916221033868
1117,AE_229,AE_229_1_passive_AC.pickle,192,5,0.9291521486643437
1118,AE_229,AE_229_1_passive_AC.pickle,198,5,4.606365159128981
1119,AE_229,AE_229_1_passive_AC.pickle,202,5,2.0268006700167485
1120,AE_229,AE_229_1_passive_AC.pickle,203,5,2.421768707482993
1121,AE_229,AE_229_1_passive_AC.pickle,211,5,6.0134003350083765
1122,AE_229,AE_229_1_passive_AC.pickle,230,5,3.7353433835845875
1123,AE_229,AE_229_1_passive_AC.pickle,255,5,1.7066666666666666
1124,AE_229,AE_229_1_passive_AC.pickle,265,5,3.333333333333335
1125,AE_229,AE_229_1_passive_AC.pickle,268,5,6.325369738339022
1126,AE_229,AE_229_1_passive_AC.pickle,271,5,32.10045662100457
1127,AE_229,AE_229_1_passive_AC.pickle,275,5,0.6993006993006994
1128,AE_229,AE_229_1_passive_AC.pickle,276,5,2.0408163265306114
1129,AE_229,AE_229_1_passive_AC.pickle,282,5,2.471264367816092
1130,AE_229,AE_229_1_passive_AC.pickle,287,5,1.7575757575757576
1131,AE_229,AE_229_1_passive_AC.pickle,290,5,4.038929440389293
1132,AE_229,AE_229_1_passive_AC.pickle,293,5,2.952646239554317
1133,AE_229,AE_229_1_passive_AC.pickle,298,5,1.273031825795645
1134,AE_229,AE_229_1_passive_AC.pickle,306,5,4.824120603015072
1135,AE_229,AE_229_1_passive_AC.pickle,308,5,8.38541666666667
1136,AE_229,AE_229_1_passive_AC.pickle,325,5,5.192629815745391
1137,AE_229,AE_229_1_passive_AC.pickle,327,5,1.3740458015267172
1138,AE_229,AE_229_1_passive_AC.pickle,329,5,0.4666666666666666
1139,AE_229,AE_229_1_passive_AC.pickle,345,5,8.693467336683417
1140,AE_229,AE_229_1_passive_AC.pickle,346,5,0.6700167504187601
1141,AE_229,AE_229_1_passive_AC.pickle,347,5,7.685589519650654
1142,AE_229,AE_229_1_passive_AC.pickle,355,5,3.7981407702523224
1143,AE_229,AE_229_1_passive_AC.pickle,358,5,1.0178117048346056
1144,AE_229,AE_229_1_passive_AC.pickle,371,5,2.613065326633165
1145,AE_229,AE_229_1_passive_AC.pickle,377,5,1.5384615384615385
1146,AE_229,AE_229_1_passive_AC.pickle,382,5,34.225721784776916
1147,AE_229,AE_229_1_passive_AC.pickle,393,5,10.564102564102578
1148,AE_229,AE_229_1_passive_AC.pickle,396,5,2.1608040201005014
1149,AE_229,AE_229_1_passive_AC.pickle,398,5,2.9313232830820772
1150,LA_204,LA_204_6_passive_AC.pickle,6,5,4.2261904761904745
1151,LA_204,LA_204_6_passive_AC.pickle,9,5,11.758793969849247
1152,LA_204,LA_204_6_passive_AC.pickle,10,5,4.5226130653266265
1153,LA_204,LA_204_6_passive_AC.pickle,12,5,29.614740368509292
1154,LA_204,LA_204_6_passive_AC.pickle,13,5,4.37185929648241
1155,LA_204,LA_204_6_passive_AC.pickle,14,5,13.294117647058824
1156,LA_204,LA_204_6_passive_AC.pickle,16,5,1.0513739545997605
1157,LA_204,LA_204_6_passive_AC.pickle,18,5,12.428810720268007
1158,LA_204,LA_204_6_passive_AC.pickle,19,5,4.6566164154103875
1159,LA_204,LA_204_6_passive_AC.pickle,32,5,21.189279731993302
1160,LA_204,LA_204_6_passive_AC.pickle,39,5,2.484848484848484
1161,LA_204,LA_204_6_passive_AC.pickle,40,5,1.518987341772152
1162,LA_204,LA_204_6_passive_AC.pickle,41,5,7.7554438860971615
1163,LA_204,LA_204_6_passive_AC.pickle,43,5,8.475711892797325
1164,LA_204,LA_204_6_passive_AC.pickle,45,5,7.487437185929653
1165,LA_204,LA_204_6_passive_AC.pickle,47,5,1.0385259631490793
1166,LA_204,LA_204_6_passive_AC.pickle,48,5,1.2873563218390804
1167,LA_205,LA_205_4_passive_AC.pickle,10,4,2.3283082077051933
1168,LA_205,LA_205_4_passive_AC.pickle,11,4,3.718592964824127
1169,LA_205,LA_205_4_passive_AC.pickle,20,4,5.075376884422101
1170,LA_205,LA_205_4_passive_AC.pickle,24,4,0.48576214405360124
1171,LA_205,LA_205_4_passive_AC.pickle,27,4,17.470686767169166
1172,LA_205,LA_205_4_passive_AC.pickle,28,4,8.44221105527639
1173,LA_205,LA_205_4_passive_AC.pickle,31,4,21.809045226130642
1174,LA_205,LA_205_4_passive_AC.pickle,41,4,2.0770519262981586
1175,LA_205,LA_205_4_passive_AC.pickle,42,4,4.857621440536008
1176,LA_205,LA_205_4_passive_AC.pickle,54,4,1.23730378578024
1177,LA_205,LA_205_4_passive_AC.pickle,55,4,1.3065326633165832
1178,LA_205,LA_205_4_passive_AC.pickle,56,4,3.9698492462311528
1179,LA_205,LA_205_4_passive_AC.pickle,69,4,2.512562814070354
1180,LA_205,LA_205_4_passive_AC.pickle,70,4,3.232830820770523
1181,LA_205,LA_205_4_passive_AC.pickle,71,4,1.4740368509212718
1182,LA_205,LA_205_4_passive_AC.pickle,73,4,2.964824120603016
1183,LA_205,LA_205_4_passive_AC.pickle,74,4,7.925925925925932
1184,LA_205,LA_205_4_passive_AC.pickle,75,4,20.067001675041865
1185,LA_205,LA_205_4_passive_AC.pickle,80,4,0.5315614617940201
1186,LA_205,LA_205_4_passive_AC.pickle,95,4,0.6514657980456026
1187,LA_205,LA_205_4_passive_AC.pickle,99,4,23.618090452261303
1188,LA_205,LA_205_4_passive_AC.pickle,100,4,1.5075376884422103
1189,LA_205,LA_205_4_passive_AC.pickle,101,4,3.1993299832495827
1190,LA_205,LA_205_4_passive_AC.pickle,103,4,16.465661641541033
1191,LA_205,LA_205_4_passive_AC.pickle,104,4,1.775544388609714
1192,LA_205,LA_205_4_passive_AC.pickle,107,4,2.2948073701842535
1193,LA_205,LA_205_4_passive_AC.pickle,111,4,13.18257956448911
1194,LA_205,LA_205_4_passive_AC.pickle,112,4,1.6080402010050254
1195,LA_205,LA_205_4_passive_AC.pickle,113,4,0.48109965635738866
1196,LA_205,LA_205_4_passive_AC.pickle,114,4,36.281407035175924
1197,LA_205,LA_205_4_passive_AC.pickle,115,4,3.4505862646566183
1198,LA_205,LA_205_4_passive_AC.pickle,116,4,3.4170854271356803
