,animal,session,cluster ID,learning phase,FR modulation
91,BS_70,BS_70_11_AC.pickle,35,post late,2.1874999999999996
92,BS_70,BS_70_11_AC.pickle,37,post late,0.7638888888888906
93,BS_70,BS_70_11_AC.pickle,38,post late,0.8159722222222209
94,BS_87,BS_87_2_AC.pickle,25,pre expert,28.447837150127228
95,BS_50,BS_50_3_AC.pickle,0,pre early,17.733333333333338
96,BS_50,BS_50_3_AC.pickle,3,pre early,65.79047619047616
97,BS_50,BS_50_3_AC.pickle,6,pre early,18.09523809523808
98,BS_50,BS_50_3_AC.pickle,11,pre early,11.714285714285712
99,BS_50,BS_50_3_AC.pickle,16,pre early,3.6571428571428584
100,BS_50,BS_50_3_AC.pickle,21,pre early,6.553030303030304
101,BS_50,BS_50_3_AC.pickle,28,pre early,1.9999999999999993
102,BS_50,BS_50_3_AC.pickle,32,pre early,3.987538940809973
103,BS_50,BS_50_3_AC.pickle,34,pre early,9.31428571428572
104,BS_50,BS_50_3_AC.pickle,41,pre early,37.3904761904762
105,BS_50,BS_50_3_AC.pickle,45,pre early,7.0132517838939865
106,BS_50,BS_50_3_AC.pickle,50,pre early,1.1188811188811192
107,BS_70,BS_70_5_AC.pickle,0,post early,5.659259259259257
108,BS_70,BS_70_5_AC.pickle,3,post early,2.0101781170483446
109,BS_70,BS_70_5_AC.pickle,4,post early,1.9211195928753195
110,BS_70,BS_70_5_AC.pickle,10,post early,8.271872740419377
111,BS_87,BS_87_6_AC.pickle,3,post early,0.32599837000814985
112,BS_87,BS_87_6_AC.pickle,7,post early,1.6625916870415651
113,BS_87,BS_87_6_AC.pickle,11,post early,0.48899755501222464
114,BS_87,BS_87_6_AC.pickle,14,post early,0.37489812550937257
115,BS_87,BS_87_6_AC.pickle,16,post early,0.6519967400163001
116,BS_87,BS_87_6_AC.pickle,39,post early,3.372319688109162
117,BS_87,BS_87_6_AC.pickle,40,post early,3.993480032599837
118,BS_87,BS_87_6_AC.pickle,44,post early,4.934383202099737
119,BS_87,BS_87_6_AC.pickle,51,post early,0.30969845150774233
120,BS_87,BS_87_6_AC.pickle,61,post early,0.7171964140179304
121,BS_87,BS_87_6_AC.pickle,62,post early,0.5378973105134481
122,BS_87,BS_87_6_AC.pickle,70,post early,7.546862265688672
123,BS_87,BS_87_6_AC.pickle,84,post early,0.5867970660146703
124,BS_87,BS_87_6_AC.pickle,87,post early,1.238793806030971
125,BS_87,BS_87_6_AC.pickle,88,post early,0.9942950285248572
126,BS_87,BS_87_6_AC.pickle,98,post early,3.6847103513770167
127,BS_40,BS_40_5_AC.pickle,5,pre late,0.7142857142857155
128,BS_40,BS_40_5_AC.pickle,21,pre late,0.3968253968253967
129,BS_40,BS_40_5_AC.pickle,22,pre late,1.5418023887079275
130,BS_40,BS_40_5_AC.pickle,27,pre late,15.003599712023021
131,BS_41,BS_41_7_AC.pickle,0,post late,2.011494252873561
132,BS_41,BS_41_7_AC.pickle,24,post late,5.755919854280489
133,BS_41,BS_41_7_AC.pickle,36,post late,5.101906640368181
134,BS_41,BS_41_7_AC.pickle,39,post late,1.0644257703081232
135,BS_41,BS_41_7_AC.pickle,50,post late,1.3308913308913324
136,BS_41,BS_41_7_AC.pickle,54,post late,3.1724137931034457
